id|nct_id|description
22334849|NCT02601313|"Study KTE-C19-102 enrolled participants with r/r MCL who have been treated with up to 5 prior regimens including a Bruton's tyrosine kinase inhibitor (BTKi) in Cohort 1 and Cohort 2. However, to fulfill FDA Postmarketing Requirement, Cohort 3 is added to the study. It will include participants with r/r MCL who have been treated with up to 5 prior regimens but have not received prior therapy with a BTKi.~The primary analysis in Cohort 1 and Cohort 2 is already completed. Data for Cohort 3 will be analyzed separately. Therefore, details for Cohort 3 were registered separately (NCT04880434) on ClinicalTrials.gov as this cohort will not be part of the main study analysis.~After the end of KTE-C19-102, subjects who received an infusion of anti-CD19 CAR T cells will complete the remainder of the 15-year follow-up assessments in a separate long-term follow-up study, KT-US-982-5968"
22202681|NCT05594797|Participants with relapsed/refractory multiple myeloma can participate if all eligibility criteria are met. Tests required to determine eligibility include disease assessments, a physical exam, Electrocardiograph, Computedtomography （CT）/Magnetic Resonance Imaging(MRI)/Positron Emission Tomography（PET）, and blood draws. Participants receive chemotherapy prior to the infusion of BCMA CAR+ T cells. After the infusion, participants will be followed for side effects and effect of BCMA CAR+ T cells. Study procedures may be performed while hospitalized.
22202691|NCT02933775|"A single arm open-label pilot study is designed to determine the safety, tolerability and engraftment potential of CAR-CD19 T cells in patients with CD19-positive malignant B cell leukemia and lymphoma. All subjects will receive CAR-CD19 T cells infusion.~Primary objectives:~Determine the safety and feasibility of the chimeric antigen receptor T cells transduced with the anti-CD19 lentiviral vector (referred to as CAR-CD19 T cells).~Determine the duration of in vivo survival of CAR-CD19 T cells.~Secondary objectives:~For patients with detectable disease, measure anti-tumor response due to CAR-CD19 T cells infusions.~To determine the amplification and survival of CAR-CD19 T 4-1BB:CD3ζ and CD28:CD3ζ as measured by the relative engraftment levels of CAR-CD19 T 4-1BB:CD3ζ and CD28:CD3ζ cells over time.~Estimate relative trafficking of CAR-CD19 T cells to tumors in bone marrow and lymphnodes.~Determine if cellular or humoral host immunity develops against the murine anti-CD19, and assess correlation with loss of detectable CAR-CD19 T (loss of engraftment).~Determine the relative subsets of CAR-CD19 T cells."
22334998|NCT03473496|"Multiple myeloma（MM） is one of the most common malignant diseases in the blood system.There is still no cure for the disease which only control the development of the disease in various ways.~In recent years, the understanding of pathogenic molecular mechanism in MM , many new types of drugs can be used in the treatment of this disease, one of the most widely used is proteasome inhibitors and immune regulator.Hematopoietic stem cell transplantation has also been shown to improve complete remission rates and prolong patient survival.Combined with the advantages of multiple therapies, chimeric antigen receptor T cells (CAR-T) have gradually become one of the strongest and most powerful weapons against multiple myeloma.~CAR - T cells was taken in the form of genetic modification, and specific identified target antigen monoclonal antibody of single variable region (scFv) expression in T cell surface, and coupled with the activation of intracellular proliferation signal domain.~When scFv recognizes antigens expressed in malignant cells, it stimulates the activation signal of downstream T cells and produces specific killing effects. CAR-T therapy is one of revolutionary targeted immunotherapy.The efficacy of CAR-T cells for the treatment of acute B lymphocytic leukemia has been widely recognized, and several clinical trials have been reported in the treatment of multiple myeloma with CAR-T cells.Throughout registration of clinical trials and published research results, B-cell maturation antigen (BCMA) as one of targets , its effect is more significant than other molecules.As with BCMA antigens, cluster of differentiation 138(CD138), cluster of differentiation 56 (CD56) or cluster of differentiation 38(CD38) antigens are also highly expressed in multiple myeloma cells.With CD138 as the target for the treatment of CAR-T cells, several clinical studies have been registered, and the results show that some of them are effective.~In order to lay a foundation for the application of relapsed/refractory multiple myeloma patients with CAR-T therapy，objects are refractory/ relapsed patients with multiple myeloma,and plans to into the group of the number of cases in 50 cases.The main content is safety, efficacy and feasibility analysis of the CAR-T cells （single CAR-T or double CAR-T cells with BCMA、CD138、CD56 or CD38 ) in the treatment of refractory/relapsed multiple myeloma."
22076522|NCT05650749|Despite the use of intensive multimodal chemoradiotherapy, surgery, autologous stem cell transplant and disialoganglioside antigen (GD2)-targeted immunotherapy for the treatment of patients with high-risk neuroblastoma, approximately 60% of children still die from this disease and survivors suffer lifelong treatment related comorbidities. For patients who suffer a relapse after receiving therapy with standard of care multimodality treatment, there are no known curative options. Glypican 2 (GPC2) is highly expressed on the plasma membrane of most high-risk neuroblastomas, is further enriched in the tumor stem cell compartment, but is not expressed at significant levels on normal tissues, making it an ideal target for immune directed therapies. To therapeutically leverage GPC2's differential expression, a GPC2-directed CAR T cell therapy that potently inhibits the growth of neuroblastoma patient-derived xenografts has been developed. This investigation will be a single institution, open-label first in human, dose escalation and expansion study designed to assess the safety, tolerability, and manufacturing feasibility of GPC2 CAR T cells.
22076576|NCT05480449|Chimeric Antigen Receptor T-Cells (CAR T) cell therapy has shifted the treatment landscape for pediatric and young adult patients with multiply relapsed and refractory B-ALL (B cell Acute Lymphoblastic Leukemia), however, the manufacturing process remains in its first generation: laborious, time-intensive, and not automated. The time and significant personnel resources in this process can result in patient safety issues - with patients growing sicker, with harder to control leukemias - in the waiting period between T cell collection and completed CAR T cell product manufacture. Use of the CliniMACS Prodigy platform, that allows for semi-automated clinical-scale processing of huCART19 cell products in a functionally closed, sterile system, rapidly, without many of the logistical burdens encountered in the first-generation manufacturing method, can help to surmount these issues. This study will determine the safety and efficacy of moving to a second-generation manufacturing process using the CliniMACS Prodigy platform to manufacture huCART19 cells.
22142600|NCT04260945|This Phase I study is designed as a pilot trial evaluating the safety and efficacy of CD19/CD20 Dual-CAR-T cell therapy in subjects with refractory and relapsed B cell leukemia. Subjects will receive cytoreductive chemotherapy with cyclophosphamide and fludarabine on days -5, -4 and -3 followed by infusion of CD19/CD20 Dual-CAR-T cells. Safety and efficacy of CD19/CD20 Dual-CAR-T cells therapy will be monitored. The purpose of current study is to determine the clinical efficacy and safety of CD19/CD20 Dual-CAR-T cells therapy in patients with refractory and relapsed B-cell leukemia.
22142601|NCT04260932|This Phase I study is designed as a pilot trial evaluating the safety and efficacy of CD19/CD20 Dual-CAR-T cell therapy in subjects with refractory and relapsed B cell lymphoma. Subjects will receive cytoreductive chemotherapy with cyclophosphamide and fludarabine on days -5, -4 and -3 followed by infusion of CD19/CD20 Dual-CAR-T cells. Safety and efficacy of CD19/CD20 Dual-CAR-T cells therapy will be monitored. The purpose of current study is to determine the clinical efficacy and safety of CD19/CD20 Dual-CAR-T cells therapy in patients with refractory and relapsed B-cell lymphoma.
22272044|NCT03980691|Despite the advent of combined antiretroviral therapy (cART), the persistence of viral reservoirs remains a major barrier to cure human immunodeficiency virus type 1 (HIV-1) infection. Recently, the shock and kill strategy, by which such reservoirs are eradicated following reactivation of latent HIV-1 by latency-reversing agents (LRAs), has been extensively practiced. It is important to reestablish virus-specific and reliable immune surveillance to eradicate the reactivated virus-harboring cells. Some studies have shown that Chidamide can highly activate the HIV reservoirs. The VC-CAR-T cells effectively induced the cytolysis of LRA-reactivated HIV-1-infected CD4 T lymphocytes isolated from infected individuals receiving suppressive cART. Our previous study demonstrated that the special features of genetically engineered CAR-T cells make them a particularly suitable candidate for therapeutic application in efforts to reach a functional HIV cure. The purpose of this study is to evaluate the safety and efficacy of Chidamide together with Chimeric Antigen Receptor(CAR)-T or T cell receptor(TCR)-T cell therapy based on cART in HIV-infected adults whose plasma HIV has been successfully suppressed after cART.
22076786|NCT04318678|"This study will evaluate the safety and maximum tolerated dose of CD123-CAR T cells.~This study contains 2 phases. The first part is the called the Collection and Manufacturing Phase and the second is the Treatment Phase.~The Collection and Manufacturing Phase refers to your blood cells being collected and possibly frozen, via a process called apheresis. These cells will then be changed to improve their ability to recognize and kill cancer cells.~The Treatment Phase refers to the portion of the study in which you receive an infusion of the CD123-CAR T cells that were made in the Collection and Manufacturing Phase; chemotherapy is given for several days prior to the cellular infusion. You are then monitored for any possible side effects.~.~Chemotherapy is given to get your body ready to accept the CATCHAML treatment.~Treatment Schedule:~Patients will receive lymphodepleting chemotherapy followed by infusion of CD123-CAR T cells~Fludarabine on day -4, -3 and -2~Cyclophosphamide on day -3 and -2~REST DAY on day -1~CD123-CAR T cell infusion on day 0 or +1"
22076847|NCT03829540|"The study will be performed as a dose-escalation protocol. Due to the relatively low incidence and prevalence of cluster of differentiation 4-positive (CD4+) hematological malignancies and the associated aggressive nature of these diseases and the sequel of treatment failure, the investigators expect to recruit 20 subjects at Stony Brook with an expected dropout rate of 25% primarily due to rapid progression or death and screen and or manufacturing failure. Taking this into account, the investigators expect to treat 15 patients. The study will utilize autologous CD4CAR T-cells that are engineered to express a chimeric antigen receptor (CAR) targeting CD4 that is linked to the cluster of differentiation 28 (CD28), 4-1BB, cluster of differentiation 3-zeta (CD3ζ) signaling chains (third generation CAR).~At entry, disease status will be staged and investigators will determine if the subject has the minimal T cell number adequate for apheresis (screening step) and for manufacturing CD4CAR cells. qualifying subjects will be leukapheresed to obtain large numbers of peripheral blood mononuclear cells (PBMC) for the manufacturing. Next, participants will receive conditioning chemotherapy. If tumor burden is sufficiently reduced (screening step), participants will receive CD4CAR cells by infusion on Day 0 of treatment.~For cell harvest, 12-15-liter apheresis procedure will be performed at the apheresis center with the intention to harvest at least 50x10^9-nucleated cells to manufacture CD4CAR T-cells. A portion of the pheresed cells will also be cryopreserved for FDA look-back requirements and for further research. The T-cells will be purified from the PBMC, transduced with CD4CAR lentiviral vector, expanded in vitro, and then frozen for administration. Each dose will be stored in either one or two bags. The route of administration is by IV infusion and the duration of infusion will be approximately 20 minutes. Each bag will contain an aliquot (30-50 mL) of liquid suitable for freezing, and containing the following infusible grade reagents (% v/v): 62.5cc Plasmalyte-A 5% dextrose; 7.5cc Pure dimethylsulfoxide (DMSO), 20cc of 25% Human Serum Albumin, and 10cc Dextran 40. The cell product is expected to be ready for release approximately 3-4 weeks after apheresis.~If the disease progresses during the manufacturing period participants may be excluded from the study. Minimal chemotherapy to keep the disease under control in the meanwhile is allowed if deemed necessary by investigators.~A single dose of CD4CAR transduced T cells will consist of the cell number for the dose level to be infused.~Post-infusion monitoring of CD4CAR T-cells: Subjects will have blood drawn for cytokine levels, CD4CAR Transgene Copy Number (PCR) and flow cytometry in order to evaluate the presence of CD4CAR cells on days 0, 1, 3, 5, 7, 14, 28, and 42 following infusion (or as clinically needed). Cytokines levels will be evaluated per schedule above in addition to and as needed every 8 +/- 2 hours as feasible if/when CRS occurs and until resolution. Active monitoring of fungal and viral infections during treatment while utilizing standard prophylaxis recommended for HIV-positive patients with T-cell aplasia and those undergoing allogeneic stem cell transplant. Investigators plan to collect data about clinicoradiologic measurements of residual tumor burden starting on day 6 and weekly afterward until remission and then monthly for 6 months. This will be followed by quarterly clinical evaluations for the next two (2) years with a medical history, physical examination, and comprehensive blood testing. After these short- and intermediate-term evaluations are performed, these patients will enter a rollover study to assess for disease-free survival (DFS), relapse, and the development of other health problems or malignancies where follow-up will be up tp twice a year by phone and a questionnaire for an additional thirteen (13) years. The treating physician will decide to proceed with allogeneic or autologous transplant when needed.~Dose of CD4CAR description: the main objective of this study is to establish a recommended dose and/or schedule of CD4CAR. The guiding principle for dose escalation in phase I is to avoid unnecessary exposure of patients to sub-therapeutic doses (i.e., to treat as many patients as possible within the therapeutic dose range) while preserving safety and maintaining rapid accrual. Investigators will use the rule-based traditional Phase I 3+3 design for the evaluation of safety. Based on lab experience in mice the starting dose (dose level 1) for the first cohort of three patients in phase I portion of the study will be 8x10^5 cells. The dose escalation or de-escalation will follow a modified Fibonacci sequence as below.~If more than one patient out of the first cohort of three patients in dose level 1 experience dose limiting toxicity (DLT), the trial will be placed on hold. If zero or one out of three patients in the first cohort of dose level 1 experience DLT, three more patients will be enrolled at dose level 1; the dose escalation continues until at least two patients among a cohort of six patients experience DLT (i.e., ≥33% of patients with a DLT at this dose level)~If one of the first three patients in dose level 1 experiences a DLT, three more patients will be treated at dose level 1.~If none of the three patients or only one of the 6 patients in the dose level 1 experiences a DLT, the dose escalation continues to the dose level 2~If one of the first three patients in dose level 2 experience a DLT, three more patients will be treated at dose level 2~If none of the three patients or only one of the 6 patients in the dose level2 experiences a DLT, the dose escalation continues to the dose level 3~If one of the first three patients in dose level 3 experiences a DLT, three more patients will be treated at dose level 3~If none of the three patients or only one of the 6 patients in the dose level 3 experiences a DLT, dose level 3 will be declared the maximum tolerated dose (MTD) and will be used as the recommended phase II dose (RP2D) for the phase II portion of the study.~In summary, the dose escalation continues until at least two patients among a cohort of six patients experience DLT (i.e., ≥33% of patients with a DLT at that dose level). The recommended dose for phase II trials is defined as one dose level below this toxic dose level. Since some grade 3 and possibly 4 toxicities are highly likely to be reversible, grade 3 infectious, hematological and vascular toxicities will not be considered DLTs mandating dose reduction. Also allergic or infusion-related reactions ≤ grade 3 will not be counted as DLTs. There will be no intra-patient dose escalation or reduction.~To allow for full spectrum toxicity duration evaluation and reporting, no patients within the same or a different cohort will be initiated on lymphodepleting chemotherapy sooner than 28 days from the initiation date of the preceding patient."
22139180|NCT05212584|T-acute lymphoblast leukemia (T-ALL) accounts for 15-20% of all ALL cases. It is a neoplastic lymphoid leukemia characterized by the proliferation of immature precursor T cells. T-ALL is a highly aggressive tumor. Adults need intensive chemotherapy, and the cure rate is <50%, even with stem cell transplantation. The prognosis is also very poor. The combined chemotherapy has significantly improved the prognosis of T-acute lymphoblast leukemia/lymphoma. However, once the disease appears to be relapsed/refractory, there is limited treatment options, and the overall prognosis is extremely poor. Therefore, exploring safe and effective treatments is a critical unmet medical need. Since 95% of T-ALLs express CD7, this might provide an effective targeting approach for the vast majority of T-ALL cases.
22335562|NCT05398614|"Main research purposes:~To evaluate the tolerability and safety of SENL101 in patients with relapsed or refractory CD7+ hematolymphoid malignancies.~Secondary research purposes:~To preliminarily evaluate the efficacy, pharmacokinetics and pharmacodynamics of SENL101 in the treatment of patients with relapsed or refractory CD7+ hemolymphoid malignancies.~Exploratory research purpose：~To explore the immunogenicity of SENL101；~T cell NK cell recovery time after treatment；~Other indicators of interest to researchers。"
22335724|NCT03710421|"PRIMARY OBJECTIVE:~I. To evaluate the safety and tolerability of intravenous (i.v.) delivered autologous CS1-CAR T cells for research participants with CS1+ recurrent/refractory multiple myeloma (MM).~SECONDARY OBJECTIVES:~I. Evaluate the response rates at days 28, 100, and 180 post CAR T cell infusion.~II. Measure the persistence of CS1-CAR T cells in blood and marrow. III. Measure phenotype and anti-tumor functionality of CS1-CAR T cells in marrow and blood.~IV. Measure the levels of cytokines in blood and marrow, and soluble CS-1 in blood post infusion as a surrogate indicator of CAR T cell activity.~V. Evaluate CS-1 expression on MM cancer cells before, during and at progressive disease (PD) to determine antigenic loss.~EXPLORATORY OBJECTIVE:~I. Describe the percentage of MM cells that express CS-1 surface marker before, during and at PD.~OUTLINE: This is a dose-escalation study of CS1-CAR T cells.~Patients undergo leukapheresis over 2-4 hours. Beginning 3-4 weeks, patients receive cyclophosphamide intravenously (IV) on days -4 and/or -3 or fludarabine IV and cyclophosphamide IV on days -5 to -3. Patients then undergo CS1-CAR T therapy over 10-15 minutes on day 0.~After completion of study treatment, patients are followed up at 1 day, at least every 2 days for up to a minimum of 14 days, weekly for 1 month, monthly for 1 year, then periodically for up to 15 years."
22203254|NCT04206943|Clinical trials of CAR-T cell therapy started at the end of 1990s. Phase I and II trials have still evaluated the efficacy and safety of CAR-T cells in hematological and solid cancers. The therapy involves drawing blood from patients and isolation of the T cells. Next, the T cells are genetically engineered in a laboratory by using virus or sleeping beauty to produce receptors on their surface named as chimeric antigen receptors. As the last step, the CAR-T cells are infused back into the patient. After infusion, it is expected that the CAR-T cells further increase in number in the patient's body and with the help of their engineered receptor to recognize and target the antigen on the surface of the cancerous cells for antitumor effect.
22077197|NCT01460901|Neuroblastoma (NB) is the most common extracranial tumor of childhood and prognosis for patients with relapsed or refractory disease is < 10% and there is no standard therapy for these patients. Research toward immunotherapeutic agents has intensified as monoclonal antibody targeting GD2, when incorporated into upfront NB therapy, prolongs survival. Allogeneic Hematopoietic stem cell transplantation (HSCT) has been utilized in patients with NB with evidence of a graft versus tumor (GVT) effect but transplant related mortality (TRM) has nullified the survival benefit. In an effort to harness the GVT effect of allogeneic transplant and lower TRM, harvested viral specific cytotoxic T-cells from the donor will be infused early post-HSCT to the HSCT recipient to shorten the recovery of immunity toward the most significant viral infections. The investigators will also retrovirally transduce the viral specific CTL with a chimeric antigen receptor (CAR) gene complex such that the tV-CTL can expand, via their native T-cell receptors in response to viral infections post-HSCT and carry the capability of killing tumor cells through their transduced receptor which, on the extracellular component of the CAR, has specificity for GD2 expressed on the surface of NB. In essence, the investigators intend to take the specificity of the monoclonal antibody to GD2, already utilized in therapy for NB, and combine this specificity with the cytotoxicity of T-cells to target NB. The investigators hypothesize that the infusion will be safe and viral specificity of the tV-CTL will provide long term immunity to both viral infections and the investigators will see anti-tumor effects.
22077210|NCT04888468|This is a single-center, single-arm, open-label study. The study plans to set up 3 dose groups, adopting a dose-escalating 3+3 design, and plan to recruit about 9-18 subjects with relapsed or refractory B-ALL.pCAR-19B will be infused to the subject by intravenous infusion.
22335985|NCT03919526|Participants with MRD-positive B cell acute lymphoblastic leukemia can participate if all eligibility criteria are met. Tests required to determine eligibility include disease assessments, a physical exam, Electrocardiograph, CT/MRI , and blood draws. Participants receive chemotherapy prior to the infusion of CD19/CD22 CAR+ T cells. After the infusion, participants will be followed for side effects and effect of CD19/CD22 CAR+ T cells. Study procedures may be performed while hospitalized.
22335987|NCT05488132|Sialic acid-binding immunoglobulin-like lectins (Siglec) are a class of classical immunoglobulin-like lectins. Studies have shown that Siglec-6 is commonly expressed in AML but not detected on normal hematopoietic stem and progenitor cells (HSC/P). In vitro experiments revealed that anti-Siglec-6 CAR-T cell treatment did not affect the viability or lineage differentiation in colony-forming assays. These data suggest that anti-SigLlec-6 is an ideal target with great potential for treating acute myeloid leukemia.
22336035|NCT03262298|Clinical success with chimeric antigen receptor (CAR)- based immunotherapy for leukemia has been accompanied by the associated finding that antigen-escape variants of the disease are responsible for relapse. Despite anti-CD19 CAR-T exhibited the ability to re-induce remissions for many patients with relapsed and refractory B cell malignancies, a part of those patients will relapse with CD19-negative malignancies. CD22 is a type I transmembrane protein expressed on most mature B lymphocyte in the B cell malignancies，and plays a significant role in signal transduction pathway. The investigators design and conduct this trial to test the safety and effectiveness of CD22-targeted CAR-T.
22203340|NCT05562024|"In the dose-escalation phase of the Phase I clinical trial, a traditional 3+3 trial design was adopted, with a total of 3 dose groups designed. The dose of T/kg was gradually increased, and a total of 12-18 subjects with relapsed/refractory neuroblastoma were enrolled.Within each dose group, the next subject can be dosed after the previous subject has completed at least 14 days of safety observations. After the last subject of each dose group completed the dose-limited toxicity (DLT) evaluation within 28 days after a single dose, the SMC (Safety Monitoring Committee) agreed to enter the next dose group after evaluating the clinical safety data. After that, the enrolment treatment for the next dose group can be started.When 1 DLT occurs in 3 subjects in a dose group, 3 additional subjects in the same dose group (up to 6 subjects in this dose group complete the DLT assessment): If the additional 3 subjects If no DLT occurs, continue dose escalation; if 1 out of 3 additional subjects develops DLT, stop dose escalation; if &gt; 1 of 3 additional subjects develops DLT DLT, then stop the dose escalation, and at the same time need to reduce a dose to continue to enroll 3 subjects for DLT evaluation.~In the dose expansion phase of the Phase I clinical trial, SMC will review the obtained safety and available data on efficacy, PK, immunogenicity, etc., and give the RP2D dose after comprehensive evaluation. In the dose expansion phase, the RP2D dose group will continue to be enrolled 3 ~6 subjects, further clarify the preliminary efficacy and safety of RP2D."
22139594|NCT03330834|"The morbidity and mortality of lung cancer ranks the first in all malignancies. Although targeted therapy such as epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors (TKI) and activated lymphocyte kinase (ALK)-TKI can prolong non-small cell lung cancer (NSCLC) patients' survival, drug resistance almost occurs inevitably.~In recent years, PD-L1/PD-1 antibodies like Nivolumab and Pembrolizumab, show satisfactory therapeutic potential in the treatment of cancers like melanoma and lung cancer. Latest clinical investigations show that anti-PD-1 or PD-L1 antibody therapy can prolong patients' survival but actually only 20% of patients benefited from it.~Chimeric antigen receptor T-Cell (CAR-T) was genetically modified T lymphocytes by pseudo-lentiviral transduction to provide them with high binding affinity and specificity to the tumor antigen. That affinity was provided by CAR, independent from major histocompatibility complex (MHC).~CAR-T cell immunotherapy had shown tremendous success in the treatment of acute lymphocytic leukemia (ALL). Cluster of Differentiation (CD)-19 CAR-T cell treatment archived as high as 92% complete response rate for refractory and recurrent ALL. When the CAR-T cells targeting Her2/neu were given to the patients, mortality was observed from cardiopulmonary failure due to the weak expression of Her2/neu on the pulmonary epithelial cells. In contrast, Her2/neu antibody (trastuzumab) is widely applied safely in clinic to treat breast cancer patients. It strongly suggests that the CAR-T cells are more potent.~Thus investigators hypothesized that the CAR targeting tumor cell PD-L1 would significantly improve the efficacy of CAR-T cells and extend their application in the treatment of solid tumors, especially lung cancer. Investigators designed and cloned a PD-L1 CAR gene that targets the PD-L1 expressed on tumor cells. Given that PD-L1 CAR-T cells can effectively kill not only PD-L1 positive tumor cells in vivo but also immunosuppressive cells (like myeloid-derived suppressor cells (MDSCs)) inside tumors, they can remarkably improve immunosuppressive tumor microenvironment. Accordingly they can restore the function of tumor infiltrated T-lymphocytes(TILs) to achieve the synergistic effect of killing tumor cells that can greatly enhance the killing effects of PD-L1 CAR-T cells on tumor cells, even eliminate tumors.~The preclinical studies showed that PD-L1 CAR-T cells could be activated by and had significant killing effects on PD-L1 positive tumor cells in vitro. They inhibited tumor growth, while no obvious toxicity have been observed in mouse xenograft models. Investigators decide to explore the safety and efficacy of the new CAR-T cells in the phase I clinical study in the treatment of advanced NSCLC patients."
22336297|NCT05211557|"The purpose of this study is to test the safety and efficacy of a newly developed fully human scFv-armed B7H3 targeting chimeric antigen receptor T cells (fhB7H3.CAR-Ts), which are supposed to attack and eliminate B7H3-positive cancer cells. The patients who have been diagnosed as recurrent or relapsed malignant ovarian cancer, especially ovarian cancer patients with refractory ascites, will be potentially enrolled after assessing the expression of B7H3 antigen in tumor tissue by immunohistochemistry staining or ascitic tumor cells by flow cytometry.~After enrollment, participants' peripheral blood mononuclear cells will be collected and used to manufacture fhB7H3.CAR-Ts. Before infusion, the patients will receive lymphodepletion chemotherapy with cyclophosphamide and fludarabine for three consecutive days. Two days later after lymphodepletion, the fhB7H3.CAR-Ts would be given through an abdominal catheter for intraperitoneal infusion. From the day of infusion, participants' peripheral blood and ascites will be collected twice a week in the first month for monitoring the survival of fhB7H3.CAR-Ts and evaluating the therapeutic efficacy. Additional follow-up and examination will be performed monthly for the first three month and then trimonthly until one year. Thereafter, annual follow-up will be completed for 5 years.~In addition, since the fhB7H3.CAR-Ts containing a RQR8 safety-switch which could be targeted and removed by Rituximab. Participants who experience life-threatening toxicities caused by uncontrollable proliferation of fhB7H3.CAR-Ts will receive infusion of Rituximab (Rituxan or Ruxience or Halpryza) to assess the ability of RQR8 safety-switch to eliminate infused fhB7H3.CAR-Ts.~This is an investigator-initiated clinical study to assess first-line clinical performance of novel fhB7H3.CAR-Ts which may help other advanced and recurrent ovarian cancer patients in the future."
22336308|NCT05477446|There are limited options for treatment of r/r langerhans cell histiocytosis. CD207 is expressed on the membrane surface of langerhans cells，and it is an ideal target for CAR-T. In this study, investigators will evaluate the safety and efficacy of CD207 targeted CAR- T cell therapy in patients with r/r langerhans cell histiocytosis. The primary goal is safety and efficiency assessment, including incidence and severity of adverse events and overall response rate.
22336448|NCT03222674|"Acute myeloid leukemia (AML) is a malignant disease characterized by the rapid growth of myeloblasts that build up in the bone marrow and interfere with the production of normal blood cells.~In this study, the patients' own T cells will be genetically modified with lentiviral vectors expressing chimeric antigen receptors. The multi-CAR T cells recognize specific molecules such as CD33, CD38, CD123, CD56, MucI, and CLL1, which are often found expressed on the surface of AML cells. The engineered CAR T cells will be infused into patients.~The purpose of this clinical study is to assess the feasibility, safety and efficacy of the multi-CAR T cell therapy against AML. Another goal of the study is to learn more about the function of the multi-CAR T cells and their persistency in the patients."
22077756|NCT04196205|CD19 has been extensively evaluated as a therapeutic target for relapsed or refractory B cell malignancy by chimeric antigen receptor T cell therapy,this is a single arm, open-label, single center study to determine the safety and efficacy of Anti-CD19 CAR-T cells in patients with refractory acute lymphoblastic leukemia and Lymphomas.
22336920|NCT05194709|The treatment cycle in this study is 21 days. The administration of CAR-NK cell will be performed on day 1 and day 3 of each cycle. Subjects will be treated continuously until the criteria for termination of treatment are met. In this study, the dose escalation design is adopted. The first administration dose in the first cycle is 3.0×10^9 cells. If no adverse events were observed, the second administration dose in the first cycle would be 4.0×10^9 cells, and each administration dose in the second cycle and thereafter would be 4.0×10^9 cells.
22078235|NCT02992834|This is a single-centre, randomised, open label Phase I clinical trial of CD19 Chimeric Antigen Receptor (CAR) T-cells (CD19 CAR T-cells) in patients with chemotherapy-resistant or refractory CD19+ B cell lymphoma. Following informed consent and registration to the trial, Patients will receive the allogeneic CD19 CAR T-cells following lymphodepleting chemotherapy. The study will evaluate the safety, efficacy and duration of response of the CD19 CAR T-cells in patients with chemotherapy-resistant or refractory CD19+ B cell lymphoma.
22337072|NCT02439788|"To prepare the neuroblastoma specific Natural Killer T cells (also called GINAKIT cells), about 80 mL (up to 6 tablespoons) of blood will be collected from the patient. For children, the total amount of blood drawn will not be more than 3 ml (less than 1 teaspoon) per 2.2 lbs of body weight.~In case the neuroblastoma specific Natural Killer T cells cannot be expanded from the amount of blood that can safely be drawn from the patient, the investigators may attempt to collect white blood cells from the patient by using a special type of blood donation called leukocyte apheresis. Unlike a regular blood draw or whole blood donation in which whole blood is removed from patient's body, the apheresis process connects the patient to a machine that removes a particular component of their blood and then returns the rest of the blood back to them. The white blood cells collected during leukocyte apheresis will be used to make the GINAKIT cells.~Once collected, the white blood cells will be mixed with a special protein to separate the Natural Killer T cells from the white blood cells using a special machine called a CliniMACS Reagent System in the laboratory. This is an investigational device that is not approved by the FDA. Although this device is not approved for use in this country, it has been in use for years and is approved in other countries. The investigators will put the new genes into patient's Natural Killer T cells by mixing them with a retroviral vector (a special virus that can carry a new gene into cells) containing the new gene called iC9-GD2-CD28-OX40. After the new gene has been put into the Natural Killer T cells, the cells will be tested to make sure that they kill GD2-positive neuroblastoma cells and that the cells are killed by the activation of iC9. The GINAKIT cells may be given back to the patient fresh or frozen.~This is a dose escalation study. This means that at the beginning, patients will be started on the lowest dose (1 of 4 different levels) of GINAKIT cells. Once that dose schedule proves safe, the next group of patients will be started at a higher dose. This process will continue until all 4 dose levels are studied. If the side effects are too severe, the dose will be lowered or the infusions will be stopped.~Before getting the GINAKIT cells, patients will receive cyclophosphamide and fludarabine intraveneously for 2 days and then fludarabine alone for one more day. Patients will then have one day of rest with no chemotherapy before receiving the GINAKIT cells.~The treatment will be given by the Center for Cell and Gene Therapy at Texas Children's Hospital. Patients will need to stay in Houston for 4 weeks after the infusion so the investigators can monitor them for side effects. They will have follow-up visits (at weeks 1, 2, 4, 6, and 8; months 3, 6, 9, and 12; twice a year for 4 years and then once a year for the next 10 years - for a total of 15 years) and scheduled disease evaluations after the GINAKIT cell infusion (at week 4 and then as clinically needed). Also, to learn more about the way the GINAKIT cells are working and how long they last in the body, blood will be obtained before the chemotherapy, on the day of the GINAKIT cell infusion (before and at the end of the infusion) and at the follow-up visits (time points listed above).~If the patient experiences no significant side effects during or after the first GINAKIT cell infusion and their cancer remains stable or responds, they may be offered additional doses of the same cell dose in the future."
