id|nct_id|name|downcase_name
86009655|NCT03706326|Solid tumor|solid tumor
86010163|NCT03064269|CNS B cell acute lymphocytic leukemia|cns b cell acute lymphocytic leukemia
86011642|NCT03767725|Anti-BCMA, Anti-CD19, CART cell, treatment, Multiple Myeloma|anti-bcma, anti-cd19, cart cell, treatment, multiple myeloma
86011792|NCT03916679|Ovarian Cancer|ovarian cancer
86011793|NCT03916679|CAR-T|car-t
86011794|NCT03916679|MESO|meso
86011795|NCT03916679|Relapsed and Refractory|relapsed and refractory
86013209|NCT03289455|Acute Lymphoblastic Leukaemia|acute lymphoblastic leukaemia
86013210|NCT03289455|CD19 Positive|cd19 positive
86013211|NCT03289455|CD22 Positive|cd22 positive
86013212|NCT03289455|Relapsed Acute Lymphoblastic Leukaemia|relapsed acute lymphoblastic leukaemia
86013213|NCT03289455|Refractory Acute Lymphoblastic Leukaemia|refractory acute lymphoblastic leukaemia
86013214|NCT03289455|AUTO3|auto3
86017117|NCT05181501|newly diagnosed|newly diagnosed
86017118|NCT05181501|multiple myeloma|multiple myeloma
86017119|NCT05181501|treatment naive|treatment naive
86017120|NCT05181501|CAR-T|car-t
86019667|NCT03356782|CART|cart
86019668|NCT03356782|PD-1|pd-1
86019669|NCT03356782|PDL-1|pdl-1
86019670|NCT03356782|CTLA-4|ctla-4
86019671|NCT03356782|sarcoma|sarcoma
86019672|NCT03356782|solid tumor|solid tumor
86019825|NCT05239689|AML|aml
86019826|NCT05239689|CD38 CAR T-cell therapy|cd38 car t-cell therapy
86020248|NCT04503538|Relapsed large B-cell lymphoma|relapsed large b-cell lymphoma
86020249|NCT04503538|Refractory large B-cell lymphoma|refractory large b-cell lymphoma
86024971|NCT03811457|CAR-T cell, CD19, Lymphoma, Leukemia|car-t cell, cd19, lymphoma, leukemia
86025604|NCT03798509|CD19|cd19
86025605|NCT03798509|CAR-T|car-t
86025606|NCT03798509|leukemia|leukemia
86025607|NCT03798509|Relapsed /Refractory|relapsed /refractory
86025608|NCT03798509|B-ALL|b-all
86025863|NCT03799913|CAR-T|car-t
86025864|NCT03799913|MESO|meso
86025865|NCT03799913|Ovarian Cancer|ovarian cancer
86025866|NCT03799913|Relapsed and Refractory|relapsed and refractory
86026543|NCT03720457|CD19|cd19
86026544|NCT03720457|CAR-T|car-t
86026545|NCT03720457|Diffuse Large B-cell Lymphoma|diffuse large b-cell lymphoma
86026546|NCT03720457|Follicular Lymphoma|follicular lymphoma
86026547|NCT03720457|Relapsed /Refractory|relapsed /refractory
86030374|NCT03198052|Lung Cancer|lung cancer
86030375|NCT03198052|CAR-T Cell Therapy|car-t cell therapy
86030376|NCT03198052|PSCA|psca
86030377|NCT03198052|MUC1|muc1
86030378|NCT03198052|HER2|her2
86030379|NCT03198052|Mesothelin|mesothelin
86030380|NCT03198052|Lewis-Y|lewis-y
86030381|NCT03198052|GPC3|gpc3
86030382|NCT03198052|AXL|axl
86030383|NCT03198052|EGFR|egfr
86030384|NCT03198052|B7-H3|b7-h3
86030385|NCT03198052|Claudin18.2|claudin18.2
86030386|NCT03198052|TGFβ|tgfβ
86030387|NCT03198052|DAP10|dap10
86030388|NCT03198052|HPK1|hpk1
86030389|NCT03198052|PD1|pd1
86030390|NCT03198052|CTLA4|ctla4
86030391|NCT03198052|Tigit|tigit
86030392|NCT03198052|Knockdown|knockdown
86030393|NCT03198052|SCFV|scfv
86036649|NCT03361748|Multiple Myeloma|multiple myeloma
86036650|NCT03361748|Efficacy and Safety|efficacy and safety
86036651|NCT03361748|BB2121|bb2121
86036652|NCT03361748|CAR T Cell|car t cell
86036653|NCT03361748|BCMA|bcma
86036654|NCT03361748|Relapsed and Refractory|relapsed and refractory
86039249|NCT03114670|Leukemia|leukemia
86039250|NCT03114670|Leukemia, Myeloid|leukemia, myeloid
86039251|NCT03114670|Recurrence|recurrence
86039252|NCT03114670|Neoplasms by Histologic Type|neoplasms by histologic type
86039253|NCT03114670|Disease Attributes|disease attributes
86039254|NCT03114670|Cyclophosphamide|cyclophosphamide
86039255|NCT03114670|Fludarabine|fludarabine
86039256|NCT03114670|CD123|cd123
86039257|NCT03114670|Chimeric Antigen Receptor modified T-cells|chimeric antigen receptor modified t-cells
86046323|NCT04385173|Chimeric Antigen Receptor (CAR)-T|chimeric antigen receptor (car)-t
86046324|NCT04385173|Glioblastoma|glioblastoma
86047278|NCT05309213|CAR-T|car-t
86047279|NCT05309213|B-cell Acute Lymphoblastic Leukemia|b-cell acute lymphoblastic leukemia
86047602|NCT01192464|Hodgkin's Lymphoma|hodgkin's lymphoma
86047603|NCT01192464|Non-Hodgkin's Lymphoma|non-hodgkin's lymphoma
86049681|NCT03671460|B-cell acute lymphoblastic leukemia|b-cell acute lymphoblastic leukemia
86049682|NCT03671460|CD19 CAR-T|cd19 car-t
86050249|NCT03464916|CAR2 Anti-CD38 A2 CAR-T Cells|car2 anti-cd38 a2 car-t cells
86051612|NCT05420493|CAR-T|car-t
86052067|NCT03984968|feeding T cell|feeding t cell
86052068|NCT03984968|CD19 CAR-T therapy|cd19 car-t therapy
86056835|NCT01355965|completed standard first line therapy|completed standard first line therapy
86056836|NCT01355965|platinum based double regimen|platinum based double regimen
86056837|NCT01355965|Progressive Disease|progressive disease
86056838|NCT01355965|chosen not to pursue primary standard of care therapy|chosen not to pursue primary standard of care therapy
86059170|NCT05648019|CAR T-cell therapy|car t-cell therapy
86059171|NCT05648019|Relapse/Refractory|relapse/refractory
86059172|NCT05648019|B-ALL|b-all
86059173|NCT05648019|B-Lineage Lymphoma|b-lineage lymphoma
86059945|NCT04657861|Multiple Myeloma|multiple myeloma
86059946|NCT04657861|CAR T-cell therapy|car t-cell therapy
86059947|NCT04657861|BCMA/TACI positive|bcma/taci positive
86060430|NCT03605238|Neuromyelitis Optica Spectrum Disorder|neuromyelitis optica spectrum disorder
86060431|NCT03605238|aquaporin4-IgG|aquaporin4-igg
86060432|NCT03605238|CAR-T therapy|car-t therapy
86061635|NCT04083495|lymphoma|lymphoma
86061636|NCT04083495|CD30|cd30
86061637|NCT04083495|peripheral T cell lymphoma|peripheral t cell lymphoma
86061718|NCT03648372|Drug therapy|drug therapy
86062281|NCT05370547|CAR-T|car-t
86062282|NCT05370547|NOXA|noxa
86062283|NCT05370547|Chidamide|chidamide
86062480|NCT02134262|Anti-CD19 CAR Expressing T cells Therapy|anti-cd19 car expressing t cells therapy
86062481|NCT02134262|CD19 CAR Gene-Transduced Lymphocyte|cd19 car gene-transduced lymphocyte
86062482|NCT02134262|Adoptive Immunotherapy|adoptive immunotherapy
86062483|NCT02134262|Genetically Engineered Lymphocyte Therapy|genetically engineered lymphocyte therapy
86062484|NCT02134262|Retroviral Vector|retroviral vector
86062485|NCT02134262|Burkitt Lymphoma|burkitt lymphoma
86062486|NCT02134262|Lymphoma|lymphoma
86062487|NCT02134262|Lymphoma, Follicular|lymphoma, follicular
86062488|NCT02134262|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin
86062489|NCT02134262|Lymphomatoid Granulomatosis|lymphomatoid granulomatosis
86062490|NCT02134262|Lymphoma, B-Cell|lymphoma, b-cell
86062491|NCT02134262|Lymphoma, Large B-Cell, Diffuse|lymphoma, large b-cell, diffuse
86062492|NCT02134262|Lymphoma, Large-Cell, Immunoblastic|lymphoma, large-cell, immunoblastic
86062493|NCT02134262|Lymphoma, B-Cell, Marginal Zone|lymphoma, b-cell, marginal zone
86062494|NCT02134262|Lymphoma, Extranodal NK-T-Cell|lymphoma, extranodal nk-t-cell
86062495|NCT02134262|Lymphoma, Mantle-Cell|lymphoma, mantle-cell
86062496|NCT02134262|Neoplasms by Histologic Type|neoplasms by histologic type
86062497|NCT02134262|Neoplasms|neoplasms
86062498|NCT02134262|Neoplasms, Experimental|neoplasms, experimental
86062499|NCT02134262|Immune System Diseases|immune system diseases
86064894|NCT03181126|Relapsed of Refractory Acute Lymphoblastic Leukemia|relapsed of refractory acute lymphoblastic leukemia
86064895|NCT03181126|Cancer|cancer
86064896|NCT03181126|Venetoclax|venetoclax
86064897|NCT03181126|Navitoclax|navitoclax
86065301|NCT05391490|CAR T cells|car t cells
86065302|NCT05391490|leukemia|leukemia
86065303|NCT05391490|lymphoma|lymphoma
86065432|NCT05085418|Immune Nephritis|immune nephritis
86065433|NCT05085418|CD19 CAR T-cell therapy|cd19 car t-cell therapy
86065434|NCT05085418|BCMA CAR T-cell therapy|bcma car t-cell therapy
86068331|NCT04512716|CD19+ B-cell malignancy|cd19+ b-cell malignancy
86068332|NCT04512716|131-I apamistamab|131-i apamistamab
86068333|NCT04512716|B-cell malignancy|b-cell malignancy
86068334|NCT04512716|Memorial Sloan Kettering Cancer Center|memorial sloan kettering cancer center
86068446|NCT04146051|Descartes-08|descartes-08
86068447|NCT04146051|CART|cart
86068448|NCT04146051|CAR-T|car-t
86068449|NCT04146051|Autoimmune|autoimmune
86068450|NCT04146051|Auto-antibody|auto-antibody
86068451|NCT04146051|Auto antibody|auto antibody
86068452|NCT04146051|chimeric antigen receptor|chimeric antigen receptor
86068453|NCT04146051|T cells|t cells
86068454|NCT04146051|MG|mg
86068455|NCT04146051|gMG|gmg
86068456|NCT04146051|Myasthenia Gravis|myasthenia gravis
86068457|NCT04146051|Generalized Myasthenia gravis|generalized myasthenia gravis
86075430|NCT00881920|Lymphocytic|lymphocytic
86075431|NCT00881920|Leukemia|leukemia
86075432|NCT00881920|B Cell|b cell
86075433|NCT00881920|Non-Hodgkin|non-hodgkin
86075434|NCT00881920|Multiple Myeloma|multiple myeloma
86075435|NCT00881920|Lymphoma|lymphoma
86076829|NCT05626400|T-ALL|t-all
86076830|NCT05626400|T-LBL|t-lbl
86076831|NCT05626400|CD7|cd7
86076832|NCT05626400|CAR-T|car-t
86083907|NCT03525782|CAR-T cell therapy|car-t cell therapy
86083908|NCT03525782|MUC+|muc+
86083909|NCT03525782|PD-1 Knockout|pd-1 knockout
86083910|NCT03525782|Non-small cell lung cancer|non-small cell lung cancer
86084356|NCT05429905|CAR T-cell therapy|car t-cell therapy
86084357|NCT05429905|B-ALL|b-all
86084462|NCT04173988|Allogeneic CAR-T19|allogeneic car-t19
86087342|NCT02932956|GPC3-CAR T cells|gpc3-car t cells
86087344|NCT02932956|Glypican|glypican
86087345|NCT02932956|Liver cancer|liver cancer
86087431|NCT02290951|Diffuse large B-cell lymphoma (DLBCL)|diffuse large b-cell lymphoma (dlbcl)
86087432|NCT02290951|Follicular lymphoma (FL)|follicular lymphoma (fl)
86087433|NCT02290951|Aggressive lymphoma|aggressive lymphoma
86090373|NCT05038696|B-ALL|b-all
86090374|NCT05038696|CAR-T cell therapy|car-t cell therapy
86090375|NCT05038696|CAR T-cell therapy|car t-cell therapy
86092390|NCT03638167|CNS, CAR T cell, EGFR-positive|cns, car t cell, egfr-positive
86092391|NCT03638167|pediatric, young adults, brain tumor|pediatric, young adults, brain tumor
86093465|NCT03576807|B-cell leukemia|b-cell leukemia
85392914|NCT05436509|CAR-T|car-t
85808370|NCT04561557|Adoptive T Cell Therapy|adoptive t cell therapy
85808371|NCT04561557|Chimeric antigen receptor|chimeric antigen receptor
85808372|NCT04561557|B-cell maturation antigen (BCMA)|b-cell maturation antigen (bcma)
85808373|NCT04561557|Autoimmune Diseases of the Nervous System|autoimmune diseases of the nervous system
85813619|NCT00889954|EBV+|ebv+
85813620|NCT00889954|Her2|her2
85813621|NCT00889954|TGFBeta|tgfbeta
85813622|NCT00889954|EBV positive|ebv positive
85813623|NCT00889954|HER 2 positive malignancy|her 2 positive malignancy
85813624|NCT00889954|cytotoxic T lymphocytes|cytotoxic t lymphocytes
85813835|NCT04037566|Leukemia Lymphocytic Acute|leukemia lymphocytic acute
85813836|NCT04037566|Lymphoma, B-Cell|lymphoma, b-cell
85824219|NCT04008394|CD-30 CART|cd-30 cart
85824220|NCT04008394|Refractory/Relapsed|refractory/relapsed
85824221|NCT04008394|lymphocyte malignancies|lymphocyte malignancies
85830511|NCT04003168|BCMA|bcma
85830512|NCT04003168|CAR-T|car-t
85830513|NCT04003168|multiple myeloma|multiple myeloma
85830514|NCT04003168|Relapsed/Refractory|relapsed/refractory
85833162|NCT03573700|Leukemia|leukemia
85833163|NCT03573700|Leukemia, lymphoid|leukemia, lymphoid
85833164|NCT03573700|Leukemia, B-cell|leukemia, b-cell
85833165|NCT03573700|Relapsed|relapsed
85833166|NCT03573700|Refractory|refractory
85833167|NCT03573700|Pediatric|pediatric
85833168|NCT03573700|Chimeric antigen receptor|chimeric antigen receptor
85833169|NCT03573700|CAR|car
85833170|NCT03573700|CAR T cell|car t cell
85833171|NCT03573700|Anti-CD19|anti-cd19
85833172|NCT03573700|CD19|cd19
85835371|NCT02547948|CD19|cd19
85835372|NCT02547948|CAR T Cells|car t cells
85835373|NCT02547948|Lymphoma|lymphoma
85835405|NCT04010877|AML|aml
85835406|NCT04010877|CAR T|car t
85835407|NCT04010877|CD33, CD123, CLL-1|cd33, cd123, cll-1
85837402|NCT04089215|JWCAR029|jwcar029
85837403|NCT04089215|B-Cell Malignancies|b-cell malignancies
85837404|NCT04089215|non-Hodgkin lymphoma|non-hodgkin lymphoma
85837405|NCT04089215|CAR T cells|car t cells
85837406|NCT04089215|Chimeric antigen receptor|chimeric antigen receptor
85837407|NCT04089215|Relapsed/Refractory|relapsed/refractory
85649777|NCT01218867|Metastatic Cancer|metastatic cancer
85842225|NCT04085159|immunotherapy T cell cancer gene therapy|immunotherapy t cell cancer gene therapy
85842325|NCT04696731|CAR T|car t
85842326|NCT04696731|Cell Therapy|cell therapy
85842327|NCT04696731|Allogeneic Cell Therapy|allogeneic cell therapy
85842328|NCT04696731|Cellular Immuno-therapy|cellular immuno-therapy
85842329|NCT04696731|AlloCAR T|allocar t
85842330|NCT04696731|ALLO-316|allo-316
85842331|NCT04696731|ALLO-647|allo-647
85842332|NCT04696731|CCRCC|ccrcc
85842333|NCT04696731|Clear Cell Renal Cell Carcinoma|clear cell renal cell carcinoma
85843077|NCT04004637|NK/T cell lymphoma|nk/t cell lymphoma
85843078|NCT04004637|T-lymphoblastic lymphoma|t-lymphoblastic lymphoma
85843079|NCT04004637|Acute Lymphocytic Leukemia|acute lymphocytic leukemia
85843239|NCT05277753|T-ALL|t-all
85843240|NCT05277753|CAR T|car t
85843241|NCT05277753|CTL|ctl
85843242|NCT05277753|DC vaccine|dc vaccine
85845806|NCT05546723|multiple myeloma|multiple myeloma
85845807|NCT05546723|CAR-T|car-t
85845808|NCT05546723|BAFF ligand|baff ligand
85846021|NCT05312801|non-Hodgkin lymphoma.|non-hodgkin lymphoma.
85849142|NCT03958656|Chimeric Antigen Receptors|chimeric antigen receptors
85849143|NCT03958656|B-cell Maturation Antigen|b-cell maturation antigen
85849144|NCT03958656|Immunotherapy|immunotherapy
85849145|NCT03958656|Adoptive T Cell Therapy|adoptive t cell therapy
85856692|NCT04082910|cytokine release syndrome|cytokine release syndrome
85856693|NCT04082910|chimeric antigen receptor T cells|chimeric antigen receptor t cells
85864577|NCT04045847|glioma|glioma
85864578|NCT04045847|CD147|cd147
85864579|NCT04045847|CAR-T|car-t
85623374|NCT04670055|multiple myeloma|multiple myeloma
85623375|NCT04670055|CAR T-cell therapy|car t-cell therapy
85623376|NCT04670055|BCMA|bcma
85623587|NCT04657965|Infectious diseases|infectious diseases
85623588|NCT04657965|Hematological Malignancies|hematological malignancies
85623589|NCT04657965|CAR T-cell therapy|car t-cell therapy
85623590|NCT04657965|LMP1|lmp1
85623591|NCT04658004|Acute Myeloid Leukemia|acute myeloid leukemia
85623592|NCT04658004|CAR T-cell therapy|car t-cell therapy
85623593|NCT04658004|NKG2D|nkg2d
85628609|NCT04599543|Acute Myeloid Leukemia|acute myeloid leukemia
85628610|NCT04599543|CAR T-cell therapy|car t-cell therapy
85628611|NCT04599543|CD123|cd123
85629353|NCT04603872|Acute Lymphoblastic Leukemia|acute lymphoblastic leukemia
85629354|NCT04603872|Non-Hodgkin's Lymphoma|non-hodgkin's lymphoma
85629355|NCT04603872|Multiple Myeloma|multiple myeloma
85629356|NCT04603872|CAR T-cell therapy|car t-cell therapy
85629357|NCT04603872|Dasatinib|dasatinib
85629388|NCT04626908|lymphoid hematological malignancies|lymphoid hematological malignancies
85629389|NCT04626908|CAR-T cell therapy|car-t cell therapy
85629390|NCT04626908|CD19|cd19
85629391|NCT04626908|CD22|cd22
85630333|NCT04617704|high-risk|high-risk
85630335|NCT04617704|Chimeric Antigen Receptor T|chimeric antigen receptor t
85630336|NCT04617704|BCMA|bcma
85630337|NCT04617704|CD19|cd19
85630338|NCT04617704|Multiple Myeloma|multiple myeloma
85634810|NCT04572308|T-ALL，T-LBL , CD7，CAR-T|t-all，t-lbl , cd7，car-t
85636147|NCT04546893|B-ALL, CD19 CAR-T|b-all, cd19 car-t
85636323|NCT04539444|Chimeric antigen receptor T cells|chimeric antigen receptor t cells
85636324|NCT04539444|Relapsed or refractory B cells non-Hodgkin's lymphoma|relapsed or refractory b cells non-hodgkin's lymphoma
85636325|NCT04539444|PD-1 inhibitor|pd-1 inhibitor
85636904|NCT04532268|Acute Lymphoblastic Leukemia|acute lymphoblastic leukemia
85636905|NCT04532268|Non-Hodgkin's Lymphoma|non-hodgkin's lymphoma
85636906|NCT04532268|CAR T-cell therapy|car t-cell therapy
85515358|NCT04416984|ALLO-647|allo-647
85639015|NCT04537442|Multiple myeloma|multiple myeloma
85639476|NCT04534634|IFN-α, CAR-T|ifn-α, car-t
85513849|NCT05420545|CAR-T|car-t
85552752|NCT04923893|BCMA CAR-T|bcma car-t
85516548|NCT02315612|ALL|all
85520547|NCT01853631|refractory|refractory
85684263|NCT05333302|CD19|cd19
85649051|NCT04322292|Multiple Myeloma|multiple myeloma
85649776|NCT01218867|Clinical Response|clinical response
85649778|NCT01218867|Immunotherapy|immunotherapy
85649779|NCT01218867|Adoptive Cell Therapy|adoptive cell therapy
85649780|NCT01218867|Metastatic Melanoma|metastatic melanoma
85652026|NCT02792114|T-Cell|t-cell
85652027|NCT02792114|Chimeric antigen receptor (CAR)|chimeric antigen receptor (car)
85652028|NCT02792114|CAR T cells|car t cells
85652029|NCT02792114|Triple-negative breast cancer|triple-negative breast cancer
85652030|NCT02792114|Immunotherapy T-cell therapy|immunotherapy t-cell therapy
85652031|NCT02792114|16-040|16-040
85652032|NCT02792114|immunotherapy|immunotherapy
85652033|NCT02792114|CAR|car
85655147|NCT04844866|CAR T cells|car t cells
85655148|NCT04844866|chimeric antigen receptor|chimeric antigen receptor
85655149|NCT04844866|MB-CART2019.1|mb-cart2019.1
85655150|NCT04844866|CD20|cd20
85655151|NCT04844866|CD19|cd19
85655152|NCT04844866|relapsed refractory|relapsed refractory
85655153|NCT04844866|Diffuse Large B-cell Lymphoma|diffuse large b-cell lymphoma
85655154|NCT04844866|DLBCL|dlbcl
85655155|NCT04844866|Non-Hodgkin Lymphoma|non-hodgkin lymphoma
85655156|NCT04844866|NHL|nhl
85655157|NCT04844866|zamtocabtagene autoleucel|zamtocabtagene autoleucel
85655158|NCT04844866|blood cancer|blood cancer
85655166|NCT04815356|CD-22 Expressing Tumor|cd-22 expressing tumor
85655167|NCT04815356|Chimeric Antigen Receptor|chimeric antigen receptor
85655168|NCT04815356|Adoptive Immunotherapy|adoptive immunotherapy
85655228|NCT04483778|CAR T cell|car t cell
85655229|NCT04483778|Pediatric|pediatric
85655230|NCT04483778|Young adults|young adults
85655231|NCT04483778|Non-CNS solid tumor|non-cns solid tumor
85657319|NCT00840853|Stem cell transplant|stem cell transplant
85657320|NCT00840853|Acute Lymphoblastic Leukemia (ALL)|acute lymphoblastic leukemia (all)
85657321|NCT00840853|Chronic Lymphocytic Leukemia (CLL)|chronic lymphocytic leukemia (cll)
85657322|NCT00840853|Non Hodgkin's Lymphoma|non hodgkin's lymphoma
85657323|NCT00840853|Cytotoxic T lymphocytes|cytotoxic t lymphocytes
85657324|NCT00840853|CTL|ctl
85657325|NCT00840853|CD-19|cd-19
85657326|NCT00840853|chimeric receptor|chimeric receptor
85661356|NCT02862028|PD-1 antibody|pd-1 antibody
85661357|NCT02862028|CAR-T cells|car-t cells
85661358|NCT02862028|EGFR family|egfr family
85661359|NCT02862028|advanced solid tumor|advanced solid tumor
85661761|NCT05199961|Quality of Life|quality of life
85661762|NCT05199961|Digital Health Coaching|digital health coaching
85661763|NCT05199961|adult|adult
85661764|NCT05199961|Receptors, Chimeric Antigen|receptors, chimeric antigen
85662115|NCT05654077|nasopharyngeal carcinoma|nasopharyngeal carcinoma
85662116|NCT05654077|Recurrent/refractory nasopharyngeal carcinoma|recurrent/refractory nasopharyngeal carcinoma
85663740|NCT04975555|Siltuximab|siltuximab
85663741|NCT04975555|Chimeric Antigen Receptor T-cell Therapy|chimeric antigen receptor t-cell therapy
85663742|NCT04975555|Cytokine release syndrome|cytokine release syndrome
85663743|NCT04975555|Immune effector Cell associated Neurotoxicity Syndrome|immune effector cell associated neurotoxicity syndrome
85663744|NCT04975555|Lymphoma|lymphoma
85663745|NCT04975555|Multiple Myeloma|multiple myeloma
85663746|NCT04975555|Acute lymphoblastic Leukemia|acute lymphoblastic leukemia
85666136|NCT04860817|CAR-T|car-t
85666137|NCT04860817|CD7|cd7
85666138|NCT04860817|T-ALL/LBL|t-all/lbl
85667766|NCT05323201|Fully human B7H3 CAR-T|fully human b7h3 car-t
85667767|NCT05323201|Recurrent Advanced Hepatocellular Carcinoma|recurrent advanced hepatocellular carcinoma
85672266|NCT04844086|CD19 specific CAR|cd19 specific car
85672267|NCT04844086|Autologous|autologous
85673282|NCT05252572|AML|aml
85673283|NCT05252572|CLL1 CAR T-cell therapy|cll1 car t-cell therapy
85674693|NCT02846584|CAR T|car t
85674694|NCT02846584|HSCT|hsct
85674893|NCT00902044|Refractory Sarcoma|refractory sarcoma
85674894|NCT00902044|Metastatic Sarcoma|metastatic sarcoma
85674895|NCT00902044|Sarcoma|sarcoma
85674896|NCT00902044|HER2-positive|her2-positive
85674897|NCT00902044|Gene Therapy|gene therapy
85674898|NCT00902044|HER2-specific T cells|her2-specific t cells
85675873|NCT04156243|CD19|cd19
85675874|NCT04156243|CD19 CAR T cell|cd19 car t cell
85676450|NCT05016778|CAR-T|car-t
85676451|NCT05016778|GPRC5D|gprc5d
85676452|NCT05016778|Multiple Myeloma|multiple myeloma
85677276|NCT02822326|Leukemia|leukemia
85677277|NCT02822326|CART CD19|cart cd19
85677278|NCT02822326|Chemotherapy Resistant|chemotherapy resistant
85677279|NCT02822326|Chemotherapy Refractory|chemotherapy refractory
85677280|NCT02822326|CD19 +|cd19 +
85677281|NCT02822326|Lymphoma|lymphoma
85682884|NCT02728882|Lymphoma CAR-T|lymphoma car-t
85683213|NCT02713984|HER2 CAR-T|her2 car-t
85683214|NCT02713984|safety|safety
85683215|NCT02713984|efficiency|efficiency
85683216|NCT02713984|refractory and relapsed cancer|refractory and relapsed cancer
85684261|NCT05333302|immunotherapy|immunotherapy
85684262|NCT05333302|CAR-T cells|car-t cells
85319385|NCT05274451|ROR1 positive|ror1 positive
85688255|NCT04169932|CD20 CAR T Cells|cd20 car t cells
85688256|NCT04169932|Safety, tolerance and efficacy|safety, tolerance and efficacy
85708770|NCT02917083|chimeric antigen receptors|chimeric antigen receptors
85708771|NCT02917083|immunotherapy|immunotherapy
85708772|NCT02917083|CAR T-cells|car t-cells
85708773|NCT02917083|lymphoma|lymphoma
85710641|NCT04295018|Multiple Myeloma|multiple myeloma
85710785|NCT02575261|CAR-T cell immunotherapy|car-t cell immunotherapy
85710786|NCT02575261|EphA2|epha2
85710787|NCT02575261|malignant glioma|malignant glioma
85711917|NCT03483103|JCAR017|jcar017
85711918|NCT03483103|lisocabtagene maraleucel|lisocabtagene maraleucel
85689920|NCT04163302|Lymphoma|lymphoma
85689921|NCT04163302|Chimeric antigen receptor T cell|chimeric antigen receptor t cell
85689922|NCT04163302|Chimeric antigen receptor|chimeric antigen receptor
85689923|NCT04163302|Immunotherapy|immunotherapy
85689924|NCT04163302|PD-1|pd-1
85689925|NCT04163302|CD19|cd19
85715659|NCT05451212|Immunotherapy, Adoptive|immunotherapy, adoptive
85715660|NCT05451212|Immune System Diseases|immune system diseases
85715661|NCT05451212|Myasthenia Gravis (MG)|myasthenia gravis (mg)
85715662|NCT05451212|Muscle-specific tyrosine kinase (MuSK)|muscle-specific tyrosine kinase (musk)
85715663|NCT05451212|Muscle Weakness|muscle weakness
85715664|NCT05451212|Neuromuscular Diseases|neuromuscular diseases
85715665|NCT05451212|Musculoskeletal Diseases|musculoskeletal diseases
85716342|NCT03635632|Gene Therapy|gene therapy
85716343|NCT03635632|CAR T-cells|car t-cells
85716344|NCT03635632|Neuroblastoma|neuroblastoma
85716345|NCT03635632|chimeric antigen receptor|chimeric antigen receptor
85716346|NCT03635632|Immunotherapy|immunotherapy
85716347|NCT03635632|Sarcoma|sarcoma
85716348|NCT03635632|Uveal Melanoma|uveal melanoma
85717254|NCT04283006|lymphoid hematological malignancies|lymphoid hematological malignancies
85717255|NCT04283006|CAR T-cell therapy|car t-cell therapy
85717256|NCT04283006|CD20/CD22|cd20/cd22
85721889|NCT03744676|Lisocabtagene maraleucel|lisocabtagene maraleucel
85721890|NCT03744676|liso-cel|liso-cel
85721891|NCT03744676|JCAR017|jcar017
85721892|NCT03744676|relapse|relapse
85721893|NCT03744676|refractory|refractory
85721894|NCT03744676|B-Cell Non-Hodgkin Lymphoma|b-cell non-hodgkin lymphoma
85721896|NCT03744676|chimeric antigen receptor|chimeric antigen receptor
85721897|NCT03744676|CAR|car
85721898|NCT03744676|CAR T cell|car t cell
85721899|NCT03744676|autologous T cell therapy|autologous t cell therapy
85721900|NCT03744676|immunotherapy|immunotherapy
85721901|NCT03744676|cell therapy|cell therapy
85721902|NCT03744676|B-cell malignancies|b-cell malignancies
85722142|NCT04162353|BCMA|bcma
85722143|NCT04162353|CD19|cd19
85722144|NCT04162353|BCMA-CD19 cCAR T cells|bcma-cd19 ccar t cells
85722145|NCT04162353|multiple myeloma|multiple myeloma
85722146|NCT04162353|plasmacytoid lymphoma|plasmacytoid lymphoma
85722250|NCT04162119|BCMA|bcma
85722251|NCT04162119|Myeloma|myeloma
85722252|NCT04162119|PD-1|pd-1
85722253|NCT04162119|Immunotherapy|immunotherapy
85722254|NCT04162119|Plasmocytoma|plasmocytoma
85722255|NCT04162119|Chimeric antigen receptor T cell|chimeric antigen receptor t cell
85722256|NCT04162119|Chimeric antigen receptor|chimeric antigen receptor
85722257|NCT04162119|B cell maturation antigen|b cell maturation antigen
85722807|NCT04156269|BCMA|bcma
85722809|NCT04156269|BCMA-CS1 cCAR T cells|bcma-cs1 ccar t cells
85722810|NCT04156269|CD269|cd269
85722811|NCT04156269|SLAMF7|slamf7
85725772|NCT03741127|CAR-T cells|car-t cells
85725787|NCT03601078|Multiple Myeloma|multiple myeloma
85725788|NCT03601078|bb2121|bb2121
85725789|NCT03601078|Relapsed and Refractory Multiple Myeloma|relapsed and refractory multiple myeloma
85725790|NCT03601078|High Risk Multiple Myeloma|high risk multiple myeloma
85725791|NCT03601078|Phase 2|phase 2
85725792|NCT03601078|Multi-cohort|multi-cohort
85725793|NCT03601078|Open-label|open-label
85728244|NCT03614858|CD19|cd19
85728245|NCT03614858|CD22|cd22
85728342|NCT05064787|Receptors, chimeric antigen|receptors, chimeric antigen
85728343|NCT05064787|Adult|adult
85728344|NCT05064787|hematologic neoplasms|hematologic neoplasms
85728345|NCT05064787|digital health coaching|digital health coaching
85733737|NCT05627323|Progressive or recurrent glioblastoma|progressive or recurrent glioblastoma
85733738|NCT05627323|MMP2+|mmp2+
85734003|NCT05117008|Chimeric antigen receptor T-cell therapy|chimeric antigen receptor t-cell therapy
85734004|NCT05117008|CAR Therapy|car therapy
