id|nct_id|intervention_id|name
28550215|NCT04844866|56246433|Rituximab, Gemcitabine, Oxaliplatin, Polatuzumab vedotin, Bendamustine, Rituximab
28378616|NCT04410900|55904047|Imovax Rabies
28378617|NCT04410900|55904048|Biological Sample Collection
28378618|NCT04410900|55904048|Biospecimen Collected
28550733|NCT05625594|56247245|Biological Sample Collection
28550734|NCT05625594|56247245|Biospecimen Collected
28550735|NCT05625594|56247245|Specimen Collection
28550736|NCT05625594|56247246|Catheter Insertion
28550737|NCT05625594|56247247|CD19-CAR-specific/truncated EGFR Lentiviral Vector-transduced T Cells
28550738|NCT05625594|56247247|CD19CAR-CD28-CD3zeta-EGFRt-expressing Tcm-enriched T Cells
28550739|NCT05625594|56247247|CD19R(EQ)28zeta/EGFRt+ TCM
28550740|NCT05625594|56247247|CD19R(EQ)28zeta/truncated Human EGFR+ Central Memory T Cells
28550741|NCT05625594|56247247|CD19R:CD28:lentiviral/EGFRt+ T Cells
28550742|NCT05625594|56247248|CAT
28550743|NCT05625594|56247248|CAT Scan
28550744|NCT05625594|56247248|Computed Axial Tomography
28550745|NCT05625594|56247248|Computerized Axial Tomography
28550746|NCT05625594|56247248|Computerized Tomography
28550747|NCT05625594|56247248|CT
28550748|NCT05625594|56247248|CT Scan
28550749|NCT05625594|56247248|tomography
28550750|NCT05625594|56247249|(-)-Cyclophosphamide
28550751|NCT05625594|56247249|2H-1,3,2-Oxazaphosphorine, 2-[bis(2-chloroethyl)amino]tetrahydro-, 2-oxide, monohydrate
28550752|NCT05625594|56247249|Carloxan
28550753|NCT05625594|56247249|Ciclofosfamida
28550754|NCT05625594|56247249|Ciclofosfamide
28550755|NCT05625594|56247249|Cicloxal
28550756|NCT05625594|56247249|Clafen
28550757|NCT05625594|56247249|Claphene
28550758|NCT05625594|56247249|CP monohydrate
28550759|NCT05625594|56247249|CTX
28550760|NCT05625594|56247249|CYCLO-cell
28550761|NCT05625594|56247249|Cycloblastin
28550762|NCT05625594|56247249|Cycloblastine
28550763|NCT05625594|56247249|Cyclophospham
28550764|NCT05625594|56247249|Cyclophosphamid monohydrate
28550765|NCT05625594|56247249|Cyclophosphamide Monohydrate
28550766|NCT05625594|56247249|Cyclophosphamidum
28550767|NCT05625594|56247249|Cyclophosphan
28550768|NCT05625594|56247249|Cyclophosphane
28550769|NCT05625594|56247249|Cyclophosphanum
28550770|NCT05625594|56247249|Cyclostin
28550771|NCT05625594|56247249|Cyclostine
28550772|NCT05625594|56247249|Cytophosphan
28550773|NCT05625594|56247249|Cytophosphane
28550774|NCT05625594|56247249|Cytoxan
28550775|NCT05625594|56247249|Fosfaseron
28550776|NCT05625594|56247249|Genoxal
28550777|NCT05625594|56247249|Genuxal
28550778|NCT05625594|56247249|Ledoxina
28550779|NCT05625594|56247249|Mitoxan
28550780|NCT05625594|56247249|Neosar
28550781|NCT05625594|56247249|Revimmune
28550782|NCT05625594|56247249|Syklofosfamid
28550783|NCT05625594|56247249|WR- 138719
28550784|NCT05625594|56247250|Fluradosa
28550785|NCT05625594|56247251|Leukocytopheresis
28550786|NCT05625594|56247251|Therapeutic Leukopheresis
28550787|NCT05625594|56247252|LP
28550788|NCT05625594|56247252|Spinal Tap
28550789|NCT05625594|56247253|Magnetic Resonance
28550790|NCT05625594|56247253|Magnetic Resonance Imaging Scan
28550791|NCT05625594|56247253|Medical Imaging, Magnetic Resonance / Nuclear Magnetic Resonance
28550792|NCT05625594|56247253|MR
28550793|NCT05625594|56247253|MR Imaging
28550794|NCT05625594|56247253|MRI
28550795|NCT05625594|56247253|MRI Scan
28550796|NCT05625594|56247253|NMR Imaging
28550797|NCT05625594|56247253|NMRI
28550798|NCT05625594|56247253|Nuclear Magnetic Resonance Imaging
28550799|NCT05625594|56247254|Medical Imaging, Positron Emission Tomography
28550800|NCT05625594|56247254|PET
28550801|NCT05625594|56247254|PET Scan
28550802|NCT05625594|56247254|Positron Emission Tomography Scan
28550803|NCT05625594|56247254|Positron-Emission Tomography
28550804|NCT05625594|56247254|proton magnetic resonance spectroscopic imaging
28550805|NCT05625594|56247254|PT
28551280|NCT00840853|56247907|Diphenhydramine and acetaminophen
28633830|NCT05631912|56414103|Autologous CD19-targeting synthetic T-cell receptor antigen receptor T cells
28633831|NCT05631912|56414104|Fludarabine Phosphate for Injection
28633832|NCT05631912|56414105|Cyclophosphamide for Injection
28633896|NCT05397184|56414305|BECAR7
28441252|NCT05257083|56020747|JNJ-68284528
28634067|NCT04539366|56414815|(-)-Cyclophosphamide
28634068|NCT04539366|56414815|2H-1,3,2-Oxazaphosphorine, 2-[bis(2-chloroethyl)amino]tetrahydro-, 2-oxide, monohydrate
28634069|NCT04539366|56414815|Carloxan
28634070|NCT04539366|56414815|Ciclofosfamida
28634071|NCT04539366|56414815|Ciclofosfamide
28634072|NCT04539366|56414815|Cicloxal
28634073|NCT04539366|56414815|Clafen
28634074|NCT04539366|56414815|Claphene
28634075|NCT04539366|56414815|CP monohydrate
28634076|NCT04539366|56414815|CTX
28634077|NCT04539366|56414815|CYCLO-cell
28634078|NCT04539366|56414815|Cycloblastin
28634079|NCT04539366|56414815|Cycloblastine
28634080|NCT04539366|56414815|Cyclophospham
28634081|NCT04539366|56414815|Cyclophosphamid monohydrate
28634082|NCT04539366|56414815|Cyclophosphamide Monohydrate
28634083|NCT04539366|56414815|Cyclophosphamidum
28634084|NCT04539366|56414815|Cyclophosphan
28634085|NCT04539366|56414815|Cyclophosphane
28634086|NCT04539366|56414815|Cyclophosphanum
28634087|NCT04539366|56414815|Cyclostin
28634088|NCT04539366|56414815|Cyclostine
28634089|NCT04539366|56414815|Cytophosphan
28634090|NCT04539366|56414815|Cytophosphane
28634091|NCT04539366|56414815|Cytoxan
28634092|NCT04539366|56414815|Fosfaseron
28634093|NCT04539366|56414815|Genoxal
28634094|NCT04539366|56414815|Genuxal
28634095|NCT04539366|56414815|Ledoxina
28634096|NCT04539366|56414815|Mitoxan
28634097|NCT04539366|56414815|Neosar
28634098|NCT04539366|56414815|Revimmune
28634099|NCT04539366|56414815|Syklofosfamid
28634100|NCT04539366|56414815|WR- 138719
28634101|NCT04539366|56414816|2-F-ara-AMP
28634102|NCT04539366|56414816|9H-Purin-6-amine, 2-fluoro-9-(5-O-phosphono-.beta.-D-arabinofuranosyl)-
28634103|NCT04539366|56414816|Beneflur
28634104|NCT04539366|56414816|Fludara
28634105|NCT04539366|56414816|SH T 586
28634106|NCT04539366|56414817|tvs-CTL Vaccine
28634957|NCT02208362|56415449|IL13 [EQ]BBzeta/truncated CD19[t]+ Naive and Memory T Cells
28634958|NCT02208362|56415449|IL13 [EQ]BBzeta/truncated CD19[t]+ TN/MEM Cells
28634959|NCT02208362|56415449|IL13Ra2-specific-hinge-optimized-4-1BB-CAR/truncated CD19-expressing Autologous TN/MEM Lymphocytes
28634960|NCT02208362|56415450|Autologous IL13(EQ)BBzeta/CD19t+ TCM-enriched T Cells
28634961|NCT02208362|56415452|Magnetic Resonance Imaging Scan
28634962|NCT02208362|56415452|Medical Imaging, Magnetic Resonance / Nuclear Magnetic Resonance
28634963|NCT02208362|56415452|MR Imaging
28634964|NCT02208362|56415452|MRI
28634965|NCT02208362|56415452|MRI Scan
28634966|NCT02208362|56415452|NMR Imaging
28634967|NCT02208362|56415452|NMRI
28634968|NCT02208362|56415452|Nuclear Magnetic Resonance Imaging
28634969|NCT02208362|56415453|1H- Nuclear Magnetic Resonance Spectroscopic Imaging
28634970|NCT02208362|56415453|1H-nuclear magnetic resonance spectroscopic imaging
28634971|NCT02208362|56415453|Magnetic Resonance Spectroscopy
28634972|NCT02208362|56415453|MRS
28634973|NCT02208362|56415453|MRS Imaging
28634974|NCT02208362|56415453|MRSI
28634975|NCT02208362|56415453|Proton Magnetic Resonance Spectroscopic Imaging
28634976|NCT02208362|56415454|Quality of Life Assessment
28380195|NCT04318678|55905747|CD123-CAR T cells
28380196|NCT04318678|55905748|Cytoxan
28380197|NCT04318678|55905749|Fludara
28380198|NCT04318678|55905751|Rituxan
28635388|NCT03870945|56415732|CD2019-targeting CAR T cells
28635389|NCT03870945|56415732|Anti-CD2019 CAR T cells
28635390|NCT03870945|56415733|CD2019-targeting CAR T cells
28635391|NCT03870945|56415733|Anti-CD2019 CAR T cells
28552732|NCT05654077|56251439|FLUDARA
28552733|NCT05654077|56251440|Cytoxan
28553223|NCT04226989|56252772|CT-RD06 CAR-T cell injection
28708219|NCT03648697|56570746|Fludarabine
28708220|NCT03648697|56570746|Cyclophosphamide
28480160|NCT04205409|56089656|946414-94-4
28480161|NCT04205409|56089656|BMS-936558
28480162|NCT04205409|56089656|MDX-1106
28480163|NCT04205409|56089656|NIVO
28480164|NCT04205409|56089656|ONO-4538
28480165|NCT04205409|56089656|Opdivo
28480166|NCT04205409|56089656|CMAB819
28480167|NCT04205409|56089656|Nivolumab Biosimilar CMAB819
28708406|NCT02529813|56571474|(-)-Cyclophosphamide
28708407|NCT02529813|56571474|2H-1,3,2-Oxazaphosphorine, 2-[bis(2-chloroethyl)amino]tetrahydro-, 2-oxide, monohydrate
28708408|NCT02529813|56571474|Carloxan
28708409|NCT02529813|56571474|Ciclofosfamida
28708410|NCT02529813|56571474|Ciclofosfamide
28708411|NCT02529813|56571474|Cicloxal
28708412|NCT02529813|56571474|Clafen
28708413|NCT02529813|56571474|Claphene
28708414|NCT02529813|56571474|CP monohydrate
28708415|NCT02529813|56571474|CTX
28708416|NCT02529813|56571474|CYCLO-cell
28708417|NCT02529813|56571474|Cycloblastin
28708418|NCT02529813|56571474|Cycloblastine
28708419|NCT02529813|56571474|Cyclophospham
28708420|NCT02529813|56571474|Cyclophosphamid monohydrate
28708421|NCT02529813|56571474|Cyclophosphamidum
28708422|NCT02529813|56571474|Cyclophosphan
28708423|NCT02529813|56571474|Cyclophosphane
28708424|NCT02529813|56571474|Cyclophosphanum
28708425|NCT02529813|56571474|Cyclostin
28708426|NCT02529813|56571474|Cyclostine
28708427|NCT02529813|56571474|Cytophosphan
28708428|NCT02529813|56571474|Cytophosphane
28708429|NCT02529813|56571474|Cytoxan
28708430|NCT02529813|56571474|Fosfaseron
28708431|NCT02529813|56571474|Genoxal
28708432|NCT02529813|56571474|Genuxal
28708433|NCT02529813|56571474|Ledoxina
28708434|NCT02529813|56571474|Mitoxan
28708435|NCT02529813|56571474|Neosar
28708436|NCT02529813|56571474|Revimmune
28708437|NCT02529813|56571474|Syklofosfamid
28708438|NCT02529813|56571474|WR- 138719
28708439|NCT02529813|56571475|2-F-ara-AMP
28708440|NCT02529813|56571475|9H-Purin-6-amine, 2-fluoro-9-(5-O-phosphono-.beta.-D-arabinofuranosyl)-
28708441|NCT02529813|56571475|Beneflur
28708442|NCT02529813|56571475|Fludara
28708443|NCT02529813|56571475|SH T 586
28708444|NCT02529813|56571477|CART-19
28708445|NCT02529813|56571477|CART19
28708446|NCT02529813|56571477|CTL019
28708447|NCT02529813|56571477|CTL019 T-cells
28708448|NCT02529813|56571477|Kymriah
28708449|NCT02529813|56571477|Tisagenlecleucel-T
28708969|NCT03649529|56572177|TCR-mimic-CAR-T
28709360|NCT03612739|56573251|5-azacytidine (AZA)
28709429|NCT03146234|56573531|GPC3 Redirected Autologous Cells
28709858|NCT03142646|56574971|fludarabine，cyclophosphamide
28638026|NCT03881774|56421405|cord blood derived CAR-T cells
28752176|NCT04796441|56661603|CD19 CAR-T
28710309|NCT04768608|56576054|Non-viral PD1 integrated anti-PSMA chimeric antigen receptor T cell
28638525|NCT03448978|56422765|CAR-T cells
28554724|NCT05323201|56255729|B7H3 targeting chimeric antigen receptor T cells
28554725|NCT05323201|56255730|FLUDARA
28554726|NCT05323201|56255731|Cytoxan
28710708|NCT04545762|56576998|Fludarabine 30mg/m2
28710709|NCT04545762|56576998|Fludara
28710710|NCT04545762|56576999|Cyclophosphamide 300mg/m2
28710711|NCT04545762|56576999|Cytoxan
28710712|NCT04545762|56576999|Endoxan
28710713|NCT04545762|56576999|Neosar
28710714|NCT04545762|56576999|Procytox
28710715|NCT04545762|56576999|Revimmune
28710716|NCT04545762|56576999|Cycloblastin
28638942|NCT05170568|56423618|PA3-17 injection
28639409|NCT05239702|56424735|CD7 CAR-T cells injection
28711297|NCT02850536|56577683|Designer T cells
28383647|NCT03159819|55910468|Claudin18.2-redirected Autologous Cells
28712017|NCT03327285|56580288|Anti-CD19 chimeric antigen receptor T cells (C-CAR011)
28712174|NCT03321123|56580763|Miltenyi CD-19 CAT-T cell
28555653|NCT04205838|56258037|Kinaret
28555654|NCT04205838|56258037|Kineret
28555655|NCT04205838|56258037|rIL-1ra
28555656|NCT04205838|56258037|rIL1RN
28555657|NCT04205838|56258038|KTE C19
28555658|NCT04205838|56258038|KTE-C19
28555659|NCT04205838|56258038|KTE-C19 CAR
28555660|NCT04205838|56258038|Yescarta
28555661|NCT04205838|56258039|(-)-Cyclophosphamide
28555662|NCT04205838|56258039|2H-1,3,2-Oxazaphosphorine, 2-[bis(2-chloroethyl)amino]tetrahydro-, 2-oxide, monohydrate
28555663|NCT04205838|56258039|Carloxan
28555664|NCT04205838|56258039|Ciclofosfamida
28555665|NCT04205838|56258039|Ciclofosfamide
28555666|NCT04205838|56258039|Cicloxal
28555667|NCT04205838|56258039|Clafen
28555668|NCT04205838|56258039|Claphene
28555669|NCT04205838|56258039|CP monohydrate
28555670|NCT04205838|56258039|CTX
28555671|NCT04205838|56258039|CYCLO-cell
28384339|NCT03696784|55911795|Treanda
28384340|NCT03696784|55911795|Bendeka
28384341|NCT03696784|55911796|Fludara
28384342|NCT03696784|55911797|Rimiducid
28384343|NCT03696784|55911798|Cytoxan
28384344|NCT03696784|55911798|Neosar
28555672|NCT04205838|56258039|Cycloblastin
28555673|NCT04205838|56258039|Cycloblastine
28555674|NCT04205838|56258039|Cyclophospham
28555675|NCT04205838|56258039|Cyclophosphamid monohydrate
28555676|NCT04205838|56258039|Cyclophosphamide Monohydrate
28555677|NCT04205838|56258039|Cyclophosphamidum
28555678|NCT04205838|56258039|Cyclophosphan
28555679|NCT04205838|56258039|Cyclophosphane
28555680|NCT04205838|56258039|Cyclophosphanum
28555681|NCT04205838|56258039|Cyclostin
28555682|NCT04205838|56258039|Cyclostine
28555683|NCT04205838|56258039|Cytophosphan
28555684|NCT04205838|56258039|Cytophosphane
28555685|NCT04205838|56258039|Cytoxan
28555686|NCT04205838|56258039|Fosfaseron
28555687|NCT04205838|56258039|Genoxal
28555688|NCT04205838|56258039|Genuxal
28555689|NCT04205838|56258039|Ledoxina
28555690|NCT04205838|56258039|Mitoxan
28555691|NCT04205838|56258039|Neosar
28555692|NCT04205838|56258039|Revimmune
28555693|NCT04205838|56258039|Syklofosfamid
28555694|NCT04205838|56258039|WR- 138719
28555695|NCT04205838|56258040|Fluradosa
28555696|NCT04205838|56258041|2-F-ara-AMP
28555697|NCT04205838|56258041|9H-Purin-6-amine, 2-fluoro-9-(5-O-phosphono-.beta.-D-arabinofuranosyl)-
28555698|NCT04205838|56258041|Beneflur
28555699|NCT04205838|56258041|Fludara
28555700|NCT04205838|56258041|SH T 586
28384597|NCT05312476|55912112|Chimeric antigen receptor-modified T (CAR-T) cell therapy
28385717|NCT03030976|55914210|Cy
28385718|NCT03030976|55914211|2nd CAR-T
28641982|NCT05359211|56430312|(-)-Cyclophosphamide
28641983|NCT05359211|56430312|2H-1,3,2-Oxazaphosphorine, 2-[bis(2-chloroethyl)amino]tetrahydro-, 2-oxide, monohydrate
28641984|NCT05359211|56430312|Carloxan
28641985|NCT05359211|56430312|Ciclofosfamida
28641986|NCT05359211|56430312|Ciclofosfamide
28641987|NCT05359211|56430312|Cicloxal
28641988|NCT05359211|56430312|Clafen
28641989|NCT05359211|56430312|Claphene
28641990|NCT05359211|56430312|CP monohydrate
28641991|NCT05359211|56430312|CTX
28641992|NCT05359211|56430312|CYCLO-cell
28641993|NCT05359211|56430312|Cycloblastin
28641994|NCT05359211|56430312|Cycloblastine
28641995|NCT05359211|56430312|Cyclophospham
28641996|NCT05359211|56430312|Cyclophosphamid monohydrate
28641997|NCT05359211|56430312|Cyclophosphamide Monohydrate
28641998|NCT05359211|56430312|Cyclophosphamidum
28641999|NCT05359211|56430312|Cyclophosphan
28642000|NCT05359211|56430312|Cyclophosphane
28642001|NCT05359211|56430312|Cyclophosphanum
28642002|NCT05359211|56430312|Cyclostin
28642003|NCT05359211|56430312|Cyclostine
28642004|NCT05359211|56430312|Cytophosphan
28642005|NCT05359211|56430312|Cytophosphane
28642006|NCT05359211|56430312|Cytoxan
28642007|NCT05359211|56430312|Fosfaseron
28642008|NCT05359211|56430312|Genoxal
28642009|NCT05359211|56430312|Genuxal
28642010|NCT05359211|56430312|Ledoxina
28642011|NCT05359211|56430312|Mitoxan
28642012|NCT05359211|56430312|Neosar
28642013|NCT05359211|56430312|Revimmune
28642014|NCT05359211|56430312|Syklofosfamid
28642015|NCT05359211|56430312|WR- 138719
28642016|NCT05359211|56430313|Fluradosa
28642017|NCT05359211|56430314|Anti-CD19-CAR Genetically Engineered Autologous T Lymphocytes JCAR017
28642018|NCT05359211|56430314|Anti-CD19-CAR Genetically Engineered Autologous T-lymphocytes JCAR017
28642019|NCT05359211|56430314|Autologous Anti-CD19-EGFRt-4-1BB-zeta-modified CAR CD8+ and CD4+ T-lymphocytes JCAR017
28642020|NCT05359211|56430314|Breyanzi
28642021|NCT05359211|56430314|JCAR 017
28642022|NCT05359211|56430314|JCAR017
28642023|NCT05359211|56430315|IL-15 Receptor Agonist NKTR-255
28642024|NCT05359211|56430315|Long-acting Polymer-conjugated IL-15
28642025|NCT05359211|56430315|NKTR 255
28642026|NCT05359211|56430315|NKTR-255
28642027|NCT05359211|56430315|NKTR255
28642144|NCT04889716|56430638|RO7030816
28642145|NCT04889716|56430638|BTCT4465A
28642146|NCT04889716|56430638|Lunsumio
28642147|NCT04889716|56430639|CD20 TCB
28642148|NCT04889716|56430639|RO7082859
28642149|NCT04889716|56430640|Gazyva
28642150|NCT04889716|56430640|Gazyvaro
28642151|NCT04889716|56430640|RO5072759
28642152|NCT04889716|56430640|huMAb <CD20>
28642153|NCT04889716|56430640|GA101
28386399|NCT03049449|55915642|Cytoxan
28386400|NCT03049449|55915643|Fludara
28714526|NCT02981628|56582135|Biological Sample Collection
28714527|NCT02981628|56582135|Biospecimen Collected
28714528|NCT02981628|56582135|Specimen Collection
28714529|NCT02981628|56582137|Asparaginase (Escherichia coli Isoenzyme II), Conjugate with alpha-(((2,5-Dioxo-1-pyrrolidinyl)oxy)carbonyl)-omega-methoxypoly(oxy-1,2-ethanediyl)
28714530|NCT02981628|56582137|Asparlas
28714531|NCT02981628|56582137|Calaspargase Pegol-mknl
28714532|NCT02981628|56582137|EZN-2285
28714533|NCT02981628|56582137|SC-PEG E. Coli L-Asparaginase
28714534|NCT02981628|56582137|Succinimidyl Carbonate Monomethoxypolyethylene Glycol E. coli L-Asparaginase
28714535|NCT02981628|56582138|(-)-Cyclophosphamide
28714536|NCT02981628|56582138|2H-1,3,2-Oxazaphosphorine, 2-[bis(2-chloroethyl)amino]tetrahydro-, 2-oxide, monohydrate
28714537|NCT02981628|56582138|Carloxan
28714538|NCT02981628|56582138|Ciclofosfamida
28714539|NCT02981628|56582138|Ciclofosfamide
28714540|NCT02981628|56582138|Cicloxal
28714541|NCT02981628|56582138|Clafen
28714542|NCT02981628|56582138|Claphene
28714543|NCT02981628|56582138|CP monohydrate
28714544|NCT02981628|56582138|CTX
28714545|NCT02981628|56582138|CYCLO-cell
28714546|NCT02981628|56582138|Cycloblastin
28714547|NCT02981628|56582138|Cycloblastine
28714548|NCT02981628|56582138|Cyclophospham
28714549|NCT02981628|56582138|Cyclophosphamid monohydrate
28714550|NCT02981628|56582138|Cyclophosphamide Monohydrate
28714551|NCT02981628|56582138|Cyclophosphamidum
28714552|NCT02981628|56582138|Cyclophosphan
28714553|NCT02981628|56582138|Cyclophosphane
28714554|NCT02981628|56582138|Cyclophosphanum
28714555|NCT02981628|56582138|Cyclostin
28714556|NCT02981628|56582138|Cyclostine
28714557|NCT02981628|56582138|Cytophosphan
28714558|NCT02981628|56582138|Cytophosphane
28714559|NCT02981628|56582138|Cytoxan
28714560|NCT02981628|56582138|Fosfaseron
28714561|NCT02981628|56582138|Genoxal
28714562|NCT02981628|56582138|Genuxal
28714563|NCT02981628|56582138|Ledoxina
28714564|NCT02981628|56582138|Mitoxan
28714565|NCT02981628|56582138|Neosar
28714566|NCT02981628|56582138|Revimmune
28714567|NCT02981628|56582138|Syklofosfamid
28714568|NCT02981628|56582138|WR- 138719
28714569|NCT02981628|56582139|.beta.-Cytosine arabinoside
28714570|NCT02981628|56582139|1-.beta.-D-Arabinofuranosyl-4-amino-2(1H)pyrimidinone
28714571|NCT02981628|56582139|1-.beta.-D-Arabinofuranosylcytosine
28714572|NCT02981628|56582139|1-Beta-D-arabinofuranosyl-4-amino-2(1H)pyrimidinone
28714573|NCT02981628|56582139|1-Beta-D-arabinofuranosylcytosine
28714574|NCT02981628|56582139|1.beta.-D-Arabinofuranosylcytosine
28714575|NCT02981628|56582139|2(1H)-Pyrimidinone, 4-Amino-1-beta-D-arabinofuranosyl-
28714576|NCT02981628|56582139|2(1H)-Pyrimidinone, 4-amino-1.beta.-D-arabinofuranosyl-
28714577|NCT02981628|56582139|Alexan
28714578|NCT02981628|56582139|Ara-C
28714579|NCT02981628|56582139|ARA-cell
28714580|NCT02981628|56582139|Arabine
28714581|NCT02981628|56582139|Arabinofuranosylcytosine
28714582|NCT02981628|56582139|Arabinosylcytosine
28714583|NCT02981628|56582139|Aracytidine
28714584|NCT02981628|56582139|Aracytin
28714585|NCT02981628|56582139|Aracytine
28714586|NCT02981628|56582139|Beta-Cytosine Arabinoside
28714587|NCT02981628|56582139|CHX-3311
28714588|NCT02981628|56582139|Cytarabinum
28714589|NCT02981628|56582139|Cytarbel
28714590|NCT02981628|56582139|Cytosar
28714591|NCT02981628|56582139|Cytosine Arabinoside
28714592|NCT02981628|56582139|Cytosine-.beta.-arabinoside
28714593|NCT02981628|56582139|Cytosine-beta-arabinoside
28714594|NCT02981628|56582139|Erpalfa
28714595|NCT02981628|56582139|Starasid
28714596|NCT02981628|56582139|Tarabine PFS
28714597|NCT02981628|56582139|U 19920
28714598|NCT02981628|56582139|U-19920
28714599|NCT02981628|56582139|Udicil
28714600|NCT02981628|56582139|WR-28453
28714601|NCT02981628|56582140|Medical Imaging
28714602|NCT02981628|56582141|Besponsa
28714603|NCT02981628|56582141|CMC-544
28714604|NCT02981628|56582141|Way 207294
28714605|NCT02981628|56582141|WAY-207294
28714606|NCT02981628|56582142|Adinepar
28714607|NCT02981628|56582142|Calcifolin
28714608|NCT02981628|56582142|Calcium (6S)-Folinate
28714609|NCT02981628|56582142|Calcium Folinate
28714610|NCT02981628|56582142|Calcium Leucovorin
28714611|NCT02981628|56582142|Calfolex
28714612|NCT02981628|56582142|Calinat
28714613|NCT02981628|56582142|Cehafolin
28714614|NCT02981628|56582142|Citofolin
28714615|NCT02981628|56582142|Citrec
28714616|NCT02981628|56582142|Citrovorum Factor
28714617|NCT02981628|56582142|Cromatonbic Folinico
28714618|NCT02981628|56582142|Dalisol
28714619|NCT02981628|56582142|Disintox
28714620|NCT02981628|56582142|Divical
28714621|NCT02981628|56582142|Ecofol
28714622|NCT02981628|56582142|Emovis
28714623|NCT02981628|56582142|Factor, Citrovorum
28714624|NCT02981628|56582142|Flynoken A
28714625|NCT02981628|56582142|Folaren
28714626|NCT02981628|56582142|Folaxin
28714627|NCT02981628|56582142|FOLI-cell
28714628|NCT02981628|56582142|Foliben
28714629|NCT02981628|56582142|Folidan
28714630|NCT02981628|56582142|Folidar
28714631|NCT02981628|56582142|Folinac
28714632|NCT02981628|56582142|Folinate Calcium
28714633|NCT02981628|56582142|folinic acid
28714634|NCT02981628|56582142|Folinic Acid Calcium Salt Pentahydrate
28714635|NCT02981628|56582142|Folinoral
28714636|NCT02981628|56582142|Folinvit
28714637|NCT02981628|56582142|Foliplus
28714638|NCT02981628|56582142|Folix
28714639|NCT02981628|56582142|Imo
28714640|NCT02981628|56582142|Lederfolat
28714641|NCT02981628|56582142|Lederfolin
28714642|NCT02981628|56582142|Leucosar
28714643|NCT02981628|56582142|leucovorin
28714644|NCT02981628|56582142|Rescufolin
28714645|NCT02981628|56582142|Rescuvolin
28714646|NCT02981628|56582142|Tonofolin
28714647|NCT02981628|56582142|Wellcovorin
28714648|NCT02981628|56582143|LP
28714649|NCT02981628|56582143|Spinal Tap
28714650|NCT02981628|56582144|Abitrexate
28714651|NCT02981628|56582144|Alpha-Methopterin
28714652|NCT02981628|56582144|Amethopterin
28714653|NCT02981628|56582144|Brimexate
28714654|NCT02981628|56582144|CL 14377
28714655|NCT02981628|56582144|CL-14377
28714656|NCT02981628|56582144|Emtexate
28714657|NCT02981628|56582144|Emthexat
28714658|NCT02981628|56582144|Emthexate
28714659|NCT02981628|56582144|Farmitrexat
28714660|NCT02981628|56582144|Fauldexato
28714661|NCT02981628|56582144|Folex
28714662|NCT02981628|56582144|Folex PFS
28714663|NCT02981628|56582144|Lantarel
28714664|NCT02981628|56582144|Ledertrexate
28714665|NCT02981628|56582144|Lumexon
28714666|NCT02981628|56582144|Maxtrex
28714667|NCT02981628|56582144|Medsatrexate
28714668|NCT02981628|56582144|Metex
28714669|NCT02981628|56582144|Methoblastin
28714670|NCT02981628|56582144|Methotrexate LPF
28714671|NCT02981628|56582144|Methotrexate Methylaminopterin
28714672|NCT02981628|56582144|Methotrexatum
28714673|NCT02981628|56582144|Metotrexato
28714674|NCT02981628|56582144|Metrotex
28714675|NCT02981628|56582144|Mexate
28714676|NCT02981628|56582144|Mexate-AQ
28714677|NCT02981628|56582144|MTX
28714678|NCT02981628|56582144|Novatrex
28714679|NCT02981628|56582144|Rheumatrex
28714680|NCT02981628|56582144|Texate
28714681|NCT02981628|56582144|Tremetex
28714682|NCT02981628|56582144|Trexeron
28714683|NCT02981628|56582144|Trixilem
28714684|NCT02981628|56582144|WR-19039
28714685|NCT02981628|56582145|L-Asparaginase with Polyethylene Glycol
28714686|NCT02981628|56582145|Oncaspar
28714687|NCT02981628|56582145|Oncaspar-IV
28714688|NCT02981628|56582145|PEG-Asparaginase
28714689|NCT02981628|56582145|PEG-L-Asparaginase
28714690|NCT02981628|56582145|PEG-L-Asparaginase (Enzon - Kyowa Hakko)
28714691|NCT02981628|56582145|PEGLA
28714692|NCT02981628|56582145|Polyethylene Glycol L-Asparaginase
28714693|NCT02981628|56582145|Polyethylene Glycol-L-Asparaginase
28714694|NCT02981628|56582146|Leurocristine
28714695|NCT02981628|56582146|VCR
28714696|NCT02981628|56582146|Vincrystine
28557191|NCT00902044|56260977|Fludara
28557192|NCT00902044|56260978|Cytoxan
28643106|NCT03277729|56431442|CAR T-cell therapy
28643107|NCT03277729|56431442|CAR T Infusion
28643108|NCT03277729|56431442|CAR T Therapy
28643109|NCT03277729|56431443|(-)-Cyclophosphamide
28643110|NCT03277729|56431443|2H-1,3,2-Oxazaphosphorine, 2-[bis(2-chloroethyl)amino]tetrahydro-, 2-oxide, monohydrate
28643111|NCT03277729|56431443|Carloxan
28643112|NCT03277729|56431443|Ciclofosfamida
28643113|NCT03277729|56431443|Ciclofosfamide
28643114|NCT03277729|56431443|Cicloxal
28643115|NCT03277729|56431443|Clafen
28643116|NCT03277729|56431443|Claphene
28643117|NCT03277729|56431443|CP monohydrate
28643118|NCT03277729|56431443|CTX
28643119|NCT03277729|56431443|CYCLO-cell
28643120|NCT03277729|56431443|Cycloblastin
28643121|NCT03277729|56431443|Cycloblastine
28643122|NCT03277729|56431443|Cyclophospham
28643123|NCT03277729|56431443|Cyclophosphamid monohydrate
