id|nct_id|status|name|city|state|zip|country
214618635|NCT05458297|Recruiting|Avera Cancer Institute- Research ( Site 0011)|Sioux Falls|South Dakota|57105|United States
214618636|NCT05458297|Recruiting|Medical Oncology Associates, PS ( Site 0005)|Spokane|Washington|99208|United States
214618637|NCT05458297|Recruiting|University of Wisconsin Hospitals and Clinics-Carbone Cancer Center ( Site 0030)|Madison|Wisconsin|53792|United States
214618638|NCT05458297|Recruiting|MEDICAL COLLEGE OF WISCONSIN ( Site 0021)|Milwaukee|Wisconsin|53226|United States
214618639|NCT05458297|Recruiting|Liga Norte Riograndense Contra o Câncer-Centro de Pesquisa Clínica ( Site 1807)|Natal|Rio Grande Do Norte|59075-740|Brazil
214618640|NCT05458297|Recruiting|ICESP - INSTITUTO DO CÂNCER DO ESTADO DE SÃO PAULO ( Site 1808)|São Paulo|Sao Paulo|01246-000|Brazil
214618641|NCT05458297|Recruiting|Hospital Paulistano-Americas Oncologia ( Site 1805)|Sao Paulo||01321-000|Brazil
214618642|NCT05458297|Recruiting|BC Cancer Vancouver-Clinical Trials Unit ( Site 0201)|Vancouver|British Columbia|V5Z 4E6|Canada
214618643|NCT05458297|Recruiting|QEII Health Sciences Centre - Victoria General Site ( Site 0213)|Halifax|Nova Scotia|B3H 2Y9|Canada
214618644|NCT05458297|Recruiting|Lawson Health Research Institute - London Health Sciences Ce-London Regional Cancer Program ( Site 0|London|Ontario|N6A 5W9|Canada
214618645|NCT05458297|Recruiting|Jewish General Hospital ( Site 0202)|Montreal|Quebec|H3T 1E2|Canada
214618646|NCT05458297|Recruiting|IC La Serena Research ( Site 1909)|La Serena|Coquimbo|1720430|Chile
214618647|NCT05458297|Recruiting|Centro de Estudios Clínicos SAGA-CECSAGA ( Site 1907)|Santiago|Region M. De Santiago|7500653|Chile
214618648|NCT05458297|Recruiting|Clínica Alemana de Santiago ( Site 1903)|Santiago|Region M. De Santiago|8320325|Chile
214618649|NCT05458297|Recruiting|Beijing Cancer hospital ( Site 1200)|Beijing|Beijing|100142|China
214618650|NCT05458297|Recruiting|Sun Yat-sen University Cancer Center ( Site 1201)|Guangzhou|Guangdong|510060|China
214618651|NCT05458297|Recruiting|Zhujiang Hospital ( Site 1207)|Guangzhou|Guangdong|510280|China
214618652|NCT05458297|Recruiting|Southern Medical University Nanfang Hospital ( Site 1202)|Guangzhou|Guangdong|510515|China
214618653|NCT05458297|Recruiting|Henan Cancer Hospital-hematology department ( Site 1212)|Zhengzhou|Henan|450008|China
214618654|NCT05458297|Recruiting|Union Hospital Tongji Medical College Huazhong University of Science and Technology ( Site 1210)|Wuhan|Hubei|430022|China
214618655|NCT05458297|Recruiting|Tongji Hospital Tongji Medical,Science & Technology ( Site 1221)|Wuhan|Hubei|430030|China
214618656|NCT05458297|Recruiting|The First Affiliated Hospital of Soochow University-hematology department ( Site 1218)|Suzhou|Jiangsu|215006|China
214618657|NCT05458297|Recruiting|The Affiliated Hospital of Xuzhou Medical College ( Site 1223)|Xuzhou|Jiangsu|221006|China
214618658|NCT05458297|Recruiting|The First Affiliated Hospital of Nanchang University ( Site 1204)|Nanchang|Jiangxi|330006|China
214618659|NCT05458297|Recruiting|Jiangxi Provincial Cancer Hospital ( Site 1213)|Nanchang|Jiangxi|330029|China
214618660|NCT05458297|Recruiting|Jilin Province Tumor Hospital-oncology department ( Site 1220)|Changchun|Jilin|132000|China
214618661|NCT05458297|Recruiting|Fudan University Shanghai Cancer Center ( Site 1208)|Shanghai|Shanghai|200032|China
214618662|NCT05458297|Recruiting|West China Hospital of Sichuan University-Head and Neck Oncology ( Site 1206)|Cheng Du|Sichuan|610041|China
214618663|NCT05458297|Recruiting|The First Affiliated Hospital, Zhejiang University ( Site 1211)|Hangzhou|Zhejiang|310003|China
214618664|NCT05458297|Recruiting|Zhejiang Cancer Hospital ( Site 1214)|Hangzhou|Zhejiang|310022|China
214618665|NCT05458297|Recruiting|Fakultní nemocnice Brno Bohunice-Interni hematologicka a onkologicka klinika ( Site 0300)|Brno|Brno-mesto|625 00|Czechia
214618666|NCT05458297|Recruiting|Fakultni nemocnice Ostrava-Klinika Hematoonkologie ( Site 0301)|Ostrava|Moravskoslezsky Kraj|708 52|Czechia
214618667|NCT05458297|Recruiting|Vseobecna fakultni nemocnice v Praze-I. Interní klinika - klinika hematologie ( Site 0302)|Praha 2||12808|Czechia
214618668|NCT05458297|Recruiting|North Estonia Medical Centre Foundation ( Site 0401)|Tallinn|Harjumaa|13419|Estonia
214618669|NCT05458297|Recruiting|Universitaetsklinikum Ulm ( Site 0502)|Ulm|Baden-Wurttemberg|89081|Germany
214618670|NCT05458297|Recruiting|Universitaetsklinikum Koeln ( Site 0506)|Köln|Nordrhein-Westfalen|50937|Germany
214618671|NCT05458297|Recruiting|St. James's Hospital ( Site 0600)|Dublin||D08 E9P6|Ireland
214618672|NCT05458297|Recruiting|Emek Medical Center-Hematology Unit ( Site 0705)|Afula||1834111|Israel
214618673|NCT05458297|Recruiting|Soroka Medical Center-Hematology Department ( Site 0707)|Be'er Sheva||8410101|Israel
214618674|NCT05458297|Recruiting|Rambam Health Care Campus-Hematology and Bone Marrow Transplantation ( Site 0706)|Haifa||3109601|Israel
214618675|NCT05458297|Recruiting|Hadassah Medical Center ( Site 0701)|Jerusalem||9112001|Israel
214618676|NCT05458297|Recruiting|Sheba Medical Center-Hemato Oncology ( Site 0700)|Ramat Gan||5262100|Israel
214618677|NCT05458297|Recruiting|IRCCS - AOU di Bologna-SSD: Diagnosi e terapie dei linfomi e delle sindromi linfoproliferative cron|Bologna|Emilia-Romagna|40138|Italy
214618678|NCT05458297|Recruiting|Humanitas-U.O di Oncologia medica ed Ematologia ( Site 0802)|Rozzano|Milano|20089|Italy
214618679|NCT05458297|Recruiting|Azienda Ospedaliera Nazionale SS. Antonio e Biagio e Cesare -Azienda Ospedaliera Nazionale SS. Ant|Alessandria||15121|Italy
214618680|NCT05458297|Recruiting|Seoul National University Hospital ( Site 1300)|Seoul||03080|Korea, Republic of
214618681|NCT05458297|Recruiting|Samsung Medical Center ( Site 1301)|Seoul||06351|Korea, Republic of
214618682|NCT05458297|Recruiting|Wojewodzkie Wielospecjalistyczne Centrum Onkologii i Traumat-Oddiał Hematologii Ogólnej ( Site 1008)|Łódź|Lodzkie|93-513|Poland
214618683|NCT05458297|Recruiting|Centrum Onkologii Ziemi Lubelskiej-Oddzial Hematologiczny ( Site 1006)|Lublin|Lubelskie|20-090|Poland
214618684|NCT05458297|Recruiting|Pratia MCM Krakow ( Site 1001)|Krakow|Malopolskie|30-727|Poland
214618685|NCT05458297|Recruiting|Narodowy Instytut Onkologii im. Marii Sklodowskiej-Curie - P-Klinika Nowotworów Układu Chłonnego ( S|Warszawa|Mazowieckie|02-781|Poland
214618686|NCT05458297|Recruiting|Samodzielny Publiczny Zakład Opieki Zdrowotnej MSWiA w Olsztynie-Oddzial Kliniczny Hematologii ( Sit|Olsztyn|Warminsko-mazurskie|10-228|Poland
214618687|NCT05458297|Recruiting|Champalimaud Foundation ( Site 2002)|Lisbon|Lisboa|1400-038|Portugal
214618688|NCT05458297|Recruiting|2CA BRAGA ( Site 2001)|Braga||4710-243|Portugal
214618689|NCT05458297|Recruiting|Instituto Português de Oncologia do Porto Francisco Gentil, EPE ( Site 2000)|Porto||4200-072|Portugal
214618690|NCT05458297|Recruiting|National Cancer Centre Singapore ( Site 1500)|Singapore|Central Singapore|168583|Singapore
214618691|NCT05458297|Recruiting|Instituto Catalan de Oncologia - Hospital Duran i Reynals-Haematology Department ( Site 4003)|L'Hospitalet Del Llobregat|Barcelona|08908|Spain
214618692|NCT05458297|Recruiting|Hospital Universitari Vall d'Hebron ( Site 4004)|Barcelona||08035|Spain
214618693|NCT05458297|Recruiting|Hospital Universitario de Salamanca - Complejo Asistencial Universitario de Salamanca-Hematology ( S|Salamanca||37007|Spain
214618694|NCT05458297|Recruiting|Skånes Universitetssjukhus Lund ( Site 5000)|Lund|Skane Lan|22185|Sweden
214618695|NCT05458297|Recruiting|Akademiska sjukhuset-Blod- och tumörsjukdomar ( Site 5002)|Uppsala|Uppsala Lan|751 85|Sweden
214618696|NCT05458297|Recruiting|Mega Medipol-Hematology ( Site 6009)|Stanbul|Istanbul|34214|Turkey
214618697|NCT05458297|Recruiting|Ankara Universitesi Tip Fakultesi Hastanesi-hematology ( Site 6001)|Ankara||06100|Turkey
214618698|NCT05458297|Recruiting|Trakya University ( Site 6005)|Edirne||22030|Turkey
214618699|NCT05458297|Recruiting|Ege Universitesi Hastanesi ( Site 6002)|İzmir||35100|Turkey
214618700|NCT05458297|Recruiting|Ondokuz Mayıs Universitesi-Oncology department ( Site 6004)|Samsun||55139|Turkey
214618701|NCT05458297|Recruiting|The Churchill Hospital ( Site 7002)|Oxford|Oxfordshire|OX3 7LE|United Kingdom
214618762|NCT05377827||Washington University School of Medicine|Saint Louis|Missouri|63110|United States
214618791|NCT05353530|Recruiting|University of Florida Health|Gainesville|Florida|32608|United States
212955581|NCT03393936||Shanghai Public Health Clinical Center|Shanghai|Shanghai|200000|China
212955733|NCT05085444|Recruiting|The First Affiliated Hospital, College of Medicine, Zhejiang University|Hangzhou|Zhejiang|310003|China
213445108|NCT05418088|Recruiting|Ohio State University Comprehensive Cancer Center|Columbus|Ohio|43210|United States
212956454|NCT04287660|Recruiting|The First Affiliated Hospital of Soochow University|Suzhou|Jiangsu|215006|China
213445727|NCT03098355||Zhujiang Hospital of Southern Medical University|Guangzhou|Guangdong|510282|China
212956649|NCT04270461||Affiliated hospital of jiujiang university|Jiujiang|Jiangxi|332000|China
214620131|NCT05081479|Recruiting|Memorial Sloan Kettering Cancer Center|New York|New York|10065|United States
215315356|NCT04935580|Recruiting|Shanghai Changzheng Hospital|Shanghai|Shanghai|200003|China
212957138|NCT04088864||Stanford Medical Center|Stanford|California|94304|United States
212957632|NCT04007029|Recruiting|UCLA / Jonsson Comprehensive Cancer Center|Los Angeles|California|90095|United States
212958119|NCT04194931|Recruiting|The First Affiliated Hospital of Nangchang University|Nanchang|Jiangxi|330006|China
214620866|NCT04778579||Hospital Universitari Germans Trias i Pujol|Badalona|Barcelona|08916|Spain
214620867|NCT04778579||Clínica Universidad de Navarra|Pamplona|Navarra|31008|Spain
214620868|NCT04778579||Hospital Clinic of Barcelona|Barcelona||08036|Spain
214620869|NCT04778579||Hospital de la Santa Creu i Sant Pau|Barcelona||08041|Spain
214620870|NCT04778579||Hospital General Universitario Gregorio Marañón|Madrid||28007|Spain
214620871|NCT04778579||Hospital 12 de Octubre|Madrid||28041|Spain
214620872|NCT04778579||Hospital Clínico Universitario Virgen de La Arrixaca|Murcia||30120|Spain
214620873|NCT04778579||Hospital Universitario de Salamanca|Salamanca||37007|Spain
214620874|NCT04778579||Hospital U. Virgen del Rocío|Sevilla||41013|Spain
215319298|NCT03252171||Central laboratory in Fuda cancer hospital|Guangzhou|Guangdong|510000|China
214622512|NCT04404660||City of Hope National Medical Center|Duarte|California|93534|United States
214622513|NCT04404660||University of California San Diego Health (UCSD)|La Jolla|California|92093|United States
214622514|NCT04404660||University of California Davis (UC Davis)|Sacramento|California|95817|United States
214622515|NCT04404660||University of California San Francisco (UCSF)|San Francisco|California|94143|United States
214622516|NCT04404660||Colorado Blood Cancer Institute (CBCI)|Denver|Colorado|80218|United States
214622517|NCT04404660||University of Miami|Miami|Florida|33136|United States
214622518|NCT04404660||H Lee Moffitt Cancer Center|Tampa|Florida|33612|United States
214622519|NCT04404660||Winship Cancer Institute of Emory University|Atlanta|Georgia|30322|United States
214622520|NCT04404660||University of Chicago|Chicago|Illinois|60637|United States
214622521|NCT04404660||University of Kansas|Kansas City|Kansas|66160|United States
214622522|NCT04404660||University of Maryland Medical Center|Baltimore|Maryland|21201|United States
214622523|NCT04404660||Dana-Farber Cancer Institute|Boston|Massachusetts|02115|United States
214622524|NCT04404660||Mayo Clinic|Rochester|Minnesota|55905|United States
214622525|NCT04404660||Washington University School of Medicine|Saint Louis|Missouri|63110|United States
214622526|NCT04404660||University of Nebraska|Omaha|Nebraska|68105|United States
214622527|NCT04404660||Memorial Sloan Kettering Cancer Center|New York|New York|10065|United States
214622528|NCT04404660||University of Rochester|Rochester|New York|14642|United States
214622529|NCT04404660||Cleveland Clinic|Cleveland|Ohio|44195|United States
214622530|NCT04404660||TriStar Centennial Medical Center (SCRI)|Nashville|Tennessee|37203|United States
214622531|NCT04404660||Baylor Scott & White Research Institute|Dallas|Texas|75246|United States
214622532|NCT04404660||MD Anderson Cancer Center|Houston|Texas|77030|United States
214622533|NCT04404660||TTI-Methodist (Texas Transplant Institute) (SCRI)|San Antonio|Texas|78229|United States
214622534|NCT04404660||The Medical College of Wisconsin|Milwaukee|Wisconsin|53226|United States
214622535|NCT04404660||Fundacio' Hospital Universitari Vall d'Hebron|Barcelona||08035|Spain
214622536|NCT04404660||Hospital Universitario Virgen del Rocío|Sevilla||41013|Spain
214622537|NCT04404660||Hospital Universitario La Fé|Valencia||46026|Spain
214622538|NCT04404660||Cambridge University Hospitals NHS Foundation Trust|Cambridge|Cambridgeshire|CB2 0QQ|United Kingdom
214622539|NCT04404660||University College London Hospitals NHS Foundation Trust|London|Greater London|NW1 2PG|United Kingdom
214622540|NCT04404660||King's College Hospital|London|Greater London|SE5 9RS|United Kingdom
214622541|NCT04404660||Manchester Royal Infirmary Hospital|Manchester|Greater Manchester|M13 9WL|United Kingdom
214622542|NCT04404660||Queen Elizabeth University Hospital|Glasgow|Scotland|G514TF|United Kingdom
214622543|NCT04404660||Freeman Hospital, The Newcastle upon Tyne Hospitals NHS Foundation Trust|Newcastle upon Tyne|Tyne And Wear|NE7 7DN|United Kingdom
214622544|NCT04404660||University Hospitals Birmingham NHS Foundation Trust|Birmingham|West Midlands|B15 2GW|United Kingdom
214622545|NCT04404660||University Hospitals Bristol and Weston NHS Foundation Trust (UHBW)|Bristol||BS2 8ED|United Kingdom
215322041|NCT05354375|Recruiting|Affiliated Hospital of Xuzhou Medical University|Xuzhou|Jiangsu|221000|China
213455847|NCT03761056||Banner Health MD Anderson Cancer Center|Gilbert|Arizona|85234|United States
213455848|NCT03761056||City of Hope|Duarte|California|91010-3012|United States
213455849|NCT03761056||H. Lee Moffitt Cancer Center and Research Institute|Tampa|Florida|33612|United States
213455850|NCT03761056||Vanderbilt University Medical Center|Nashville|Tennessee|37232|United States
213455851|NCT03761056||The University of Texas MD Anderson Cancer Center|Houston|Texas|77030|United States
213455852|NCT03761056||Peter MacCallum Cancer Centre|Melbourne|Victoria|3000|Australia
213455853|NCT03761056||Hopital Saint Louis|Paris||75475|France
214175268|NCT05333302|Recruiting|Belarussian Research Center for Pediatric Oncology, Hematology and Immunology|Minsk|Minsk Region|223053|Belarus
215324627|NCT04855253|Recruiting|University of Minnesota, Masonic Cancer Center|Minneapolis|Minnesota|55455|United States
215324877|NCT04715191||Texas Children's Hospital|Houston|Texas|77030|United States
215325124|NCT04377932|Recruiting|Texas Children's Hospital|Houston|Texas|77030|United States
215325312|NCT04240808||University of Colorado Hospital|Aurora|Colorado|80045|United States
215325606|NCT04049383|Recruiting|Medical College of Wisconsin|Milwaukee|Wisconsin|53226|United States
215328726|NCT03564977|Recruiting|Qingdao Central Hospital|Qingdao|Shandong|266042|China
215329624|NCT03545815|Recruiting|Biotherapeutic Department and Hematology Department of Chinese PLA General Hospital|Beijing||100853|China
214624720|NCT03144583||Hospital Clínic of Barcelona|Barcelona||08036|Spain
214624721|NCT03144583||Hospital Sant Joan de Deu|Barcelona||08950|Spain
215334074|NCT03060356||University of Pennsylvania|Philadelphia|Pennsylvania|19104|United States
215334891|NCT03559439|Recruiting|Shanghai Tong Ren hospital|Shanghai|||China
215335303|NCT04934774|Recruiting|Peking University Shenzhen Hospital|Shenzhen|Guangdong||China
214626902|NCT04696432||Tianjin Medical University Cancer Institute & Hosipital|Tianjin|Tianjin|300060|China
214626993|NCT04648046|Recruiting|University of California, Davis|Sacramento|California|95817|United States
214626994|NCT04648046|Recruiting|Zuckerberg San Francisco General|San Francisco|California|94110|United States
214627431|NCT04557436||Great Ormond Street Hospital|London|||United Kingdom
214627535|NCT04510051|Recruiting|City of Hope Medical Center|Duarte|California|91010|United States
215337552|NCT04888442|Recruiting|Tongji Hospital affiliated to Tongji Medical College of Huazhong University of Science and Technology|Wuhan|Hubei||China
215742382|NCT05483491|Recruiting|Rutgers Cancer Institute of New Jersey|New Brunswick|New Jersey|08901|United States
214181301|NCT02685670|Recruiting|Henan Province of TCM|Zhengzhou|Henan||China
215343013|NCT04412174||Hebei Yanda Ludaopei Hospital|Sanhe|Hebei|065200|China
214183547|NCT04169932|Recruiting|The First Affiliated Hospital with Nanjing Medical University|Nanjing|Jiangsu|210029|China
215346906|NCT02706405||Fred Hutch/University of Washington Cancer Consortium|Seattle|Washington|98109|United States
215347287|NCT03179007|Recruiting|Ningbo No.5 Hospital (Ningbo Cancer Hospital)|Ningbo|Zhejiang|315201|China
215347306|NCT02761915||University College London Institute of Child Health & Great Ormond Street Hospital|London||WC1N 3JH|United Kingdom
214185780|NCT02652910|Recruiting|Department of Oncology|ChongQing|Chongqing|400000|China
212973649|NCT05066022|Recruiting|The First Affiliated Hospital of Soochow University|Suzhou|Jiangsu|215006|China
212973749|NCT04662294|Recruiting|The first affiliated hospital of medical college of zhejiang university|Hangzhou|Zhejiang|310003|China
212976487|NCT04014894||Union Hospital, Tongji Medical College, Huazhong University of Science and Technology|Wuhan|Hubei|430022|China
214189522|NCT04163302|Recruiting|Hai Nan Hospital of Chinese PLA General Hospital|Sanya|Hainan|572000|China
212977097|NCT03155191||University Of Fukui Hospital|Yoshida|Fukui|910-1193|Japan
212977098|NCT03155191||Kyushu University Hospital|Higashi-ku|Fukuoka|812-8582|Japan
212977099|NCT03155191||Hokkaido University Hospital|Sapporo-shi|Hokkaido|060-8648|Japan
212977100|NCT03155191||Kobe City Medical Center General Hospital|Kobe|Hyogo|650-0047|Japan
212977101|NCT03155191||Mie University Hospital|Tsu-shi|Mie|514-8507|Japan
212977102|NCT03155191||Tohoku University Hospital|Sendai|Miyagi|980-8574|Japan
212977103|NCT03155191||Jichi Medical University hospital|Shimotsuke-shi|Tochigi|329-0498|Japan
212977104|NCT03155191||Cancer Institute Hospital Of JFCR|Kōto|Tokyo|135-8550|Japan
212977105|NCT03155191||The Institute of Medical Science, The University of Tokyo|Minato-ku|Tokyo|108-8639|Japan
212977106|NCT03155191||Akita University Hospital|Akita||010-8543|Japan
212977107|NCT03155191||Okayama University Hospital|Okayama||700-8558|Japan
214190713|NCT04289220|Recruiting|Kunming Yan'an Hospital|Kunming|Yunnan|650000|China
212981331|NCT05066646|Recruiting|Anhui Provincial Cancer Hospital|Hefei|Anhui||China
212981332|NCT05066646|Recruiting|The Affiliated Cancer Hospital of Zhengzhou University and Henan Cancer Hospital|Zhengzhou|Henan||China
212981333|NCT05066646|Recruiting|Tongji Hospital affiliated to Tongji Medical College of Huazhong University of Science & Technology|Wuhan|Hubei||China
212981334|NCT05066646|Recruiting|The Third Xiangya Hospital of Central South University|Changsha|Hunan||China
212981335|NCT05066646|Recruiting|Jiangsu Province Hospital, The First Affiliated Hospital of Nanjing Medical University|Nanjing|Jiangsu||China
212981336|NCT05066646|Recruiting|The Affiliated Hospital of Nanjing University Medical School, Nanjing Drum Tower Hospital|Nanjing|Jiangsu||China
212981337|NCT05066646|Recruiting|The Affiliated Hospital of Xuzhou Medical University|Xuzhou|Jiangsu||China
212981338|NCT05066646|Recruiting|The First Affiliated Hospital, Zhejiang University School of Medicine|Hangzhou|Zhejiang||China
212981339|NCT05066646|Recruiting|Beijing Boren Hospital|Beijing|||China
212981340|NCT05066646|Recruiting|Peking University First Hospital|Beijing|||China
212981341|NCT05066646|Recruiting|Xinqiao Hospital, Army Medical University|Chongqing|||China
212981342|NCT05066646|Recruiting|Fudan University Zhongshan Hospital|Shanghai|||China
212981343|NCT05066646|Recruiting|Ruijin Hospital, Shanghai Jiao Tong University School of Medicine|Shanghai|||China
212981344|NCT05066646|Recruiting|Institute of Hematology and Blood Diseases Hospital, Chinese Academy of Medical Sciences and Peking Union Medical College|Tianjin|||China
214636253|NCT03502577||Fred Hutch/University of Washington Cancer Consortium|Seattle|Washington|98109|United States
214194203|NCT03624036||Mayo Clinic - Arizona|Phoenix|Arizona|85054|United States
214194204|NCT03624036||University of California Los Angeles (UCLA)|Los Angeles|California|90095|United States
214194205|NCT03624036||Stanford University|Stanford|California|94035|United States
214194206|NCT03624036||Sarah Cannon - Denver|Denver|Colorado|80218|United States
214194207|NCT03624036||Moffitt Cancer Center|Tampa|Florida|33612|United States
214194208|NCT03624036||Emory University|Atlanta|Georgia|30322|United States
214194209|NCT03624036||University of Kansas Cancer Center|Westwood|Kansas|66205|United States
214194210|NCT03624036||Dana Farber Cancer Institute|Boston|Massachusetts|02215|United States
214194211|NCT03624036||Mayo Clinic|Rochester|Minnesota|55905|United States
214194212|NCT03624036||Washington University School of Medicine|Saint Louis|Missouri|63110|United States
214194213|NCT03624036||Hackensack University Medical Center|Hackensack|New Jersey|07601|United States
214194214|NCT03624036||Memorial Sloan-Kettering|New York|New York|10021|United States
214194215|NCT03624036||University of Rochester|Rochester|New York|14642|United States
214194216|NCT03624036||Cleveland Clinic - Taussig Cancer Institute|Cleveland|Ohio|44195|United States
214194217|NCT03624036||Ohio State University|Columbus|Ohio|43210|United States
214194218|NCT03624036||Fox Chase Cancer Center|Philadelphia|Pennsylvania|19111|United States
214194219|NCT03624036||Sarah Cannon Research Center|Nashville|Tennessee|37203|United States
214194220|NCT03624036||Vanderbilt University|Nashville|Tennessee|37232|United States
214194221|NCT03624036||Baylor Cancer Hospital|Dallas|Texas|75246|United States
214194222|NCT03624036||MD Anderson Cancer Center|Houston|Texas|77030|United States
214194223|NCT03624036||Swedish Cancer Institute|Seattle|Washington|98104|United States
214194224|NCT03624036||IRCCS Ospedale San Raffaele|Milano||20132|Italy
215352344|NCT05626322|Recruiting|Winship Cancer Institute|Atlanta|Georgia|30322|United States
215352345|NCT05626322|Recruiting|Mary Bird Perkins Cancer Center|Baton Rouge|Louisiana|70809|United States
215352346|NCT05626322|Recruiting|Our Lady of the Lake RMC|Baton Rouge|Louisiana|70809|United States
215352347|NCT05626322|Not yet recruiting|Thompson Cancer Survival Center|Knoxville|Tennessee|37916|United States
215352348|NCT05626322|Recruiting|Thompson Cancer Survival Center|Knoxville|Tennessee|37916|United States
215352349|NCT05626322|Recruiting|Thompson Cancer Survival Center West|Knoxville|Tennessee|37932|United States
215352350|NCT05626322|Recruiting|Thompson Oncology Group - West|Knoxville|Tennessee|37932|United States
215352351|NCT05626322|Recruiting|Thompson Oncology Group - Lenoir City|Lenoir City|Tennessee|37772|United States
215352352|NCT05626322|Recruiting|Thompson Oncology Group|Maryville|Tennessee|37804|United States
215352353|NCT05626322|Recruiting|Thompson Oncology Group - Oak Ridge|Oak Ridge|Tennessee|37830|United States
215352354|NCT05626322|Not yet recruiting|Japanese Foundation for Cancer Research|Koto|Tokyo|135-8550|Japan
215352355|NCT05626322|Not yet recruiting|Kyushu University Hospital|Fukuoka||812-8582|Japan
215352356|NCT05626322|Not yet recruiting|Yamagata University Hospital|Yamagata||990-9585|Japan
215352357|NCT05626322|Recruiting|Auxilio Mutuo Cancer Center|San Juan||00918|Puerto Rico
214194470|NCT05210907|Recruiting|Seoul National University Hospital|Seoul||03080|Korea, Republic of
212985204|NCT04488354||City of Hope National Medical Center|Duarte|California|91010|United States
212985205|NCT04488354||University of California at San Diego|San Diego|California|92093|United States
212985206|NCT04488354||University of Chicago|Chicago|Illinois|60637|United States
212985207|NCT04488354||Masonic Cancer Center, University of Minnesota|Minneapolis|Minnesota|55455|United States
212985208|NCT04488354||Weill Cornell Medical College - New York Presbyterian Hospital|New York|New York|10065|United States
212985209|NCT04488354||Wake Forest Baptist Health|Winston-Salem|North Carolina|27157|United States
212985210|NCT04488354||Sarah Cannon Research Institute - Tennessee Oncology|Nashville|Tennessee|37203|United States
212985211|NCT04488354||Sarah Cannon Research Institute - Texas Transplant Institute|San Antonio|Texas|78229|United States
214638673|NCT04014881|Recruiting|Union Hospital, Tongji Medical College, Huazhong University of Science and Technology|Wuhan|Hubei|430022|China
215353146|NCT05396885|Not yet recruiting|Honor Health|Scottsdale|Arizona|85260|United States
215353147|NCT05396885|Recruiting|University of Arkansas for Medical Sciences|Little Rock|Arkansas|72205|United States
215353148|NCT05396885|Not yet recruiting|Colorado Blood Cancer Institute|Denver|Colorado|80218|United States
215353149|NCT05396885|Recruiting|Moffitt Cancer Center|Tampa|Florida|33612|United States
215353150|NCT05396885|Recruiting|Northside Hospital, Inc|Atlanta|Georgia|30342|United States
215353151|NCT05396885|Recruiting|The University of Chicago Biological Sciences|Chicago|Illinois|60637|United States
215353152|NCT05396885|Not yet recruiting|University of Maryland School of Medicine Greenebaum Comprehensive Cancer Center|Baltimore|Maryland|21201|United States
215353153|NCT05396885|Not yet recruiting|The Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins|Baltimore|Maryland|21205|United States
215353154|NCT05396885|Recruiting|Massachusetts General Hospital|Boston|Massachusetts|02114|United States
215353155|NCT05396885|Not yet recruiting|Beth Israel Deaconess Medical Center|Boston|Massachusetts|02215|United States
215353156|NCT05396885|Recruiting|Dana-Farber Cancer Institute|Boston|Massachusetts|02215|United States
215353157|NCT05396885|Recruiting|Barbara Ann Karmanos Cancer Hospital|Detroit|Michigan|48201|United States
215353158|NCT05396885|Recruiting|John Theurer Cancer Center at Hackensack Meridian Health|Hackensack|New Jersey|07601|United States
215353159|NCT05396885|Recruiting|Levine Cancer Institute at Atrium Health|Charlotte|North Carolina|28204|United States
215353160|NCT05396885|Recruiting|Oregon Health & Sciences University - Knight Cancer Institute|Portland|Oregon|97239|United States
215353161|NCT05396885|Recruiting|Simmons Comprehensive Cancer Center at UT Southwestern Medical Center|Dallas|Texas|75390|United States
215353162|NCT05396885|Recruiting|MD Anderson Cancer Center|Houston|Texas|77030|United States
215353163|NCT05396885|Recruiting|Huntsman Cancer Institute|Salt Lake City|Utah|84112|United States
215353164|NCT05396885|Recruiting|UW Carbone Cancer Center|Madison|Wisconsin|53792|United States
215353165|NCT05396885|Recruiting|Medical College of Wisconsin|Milwaukee|Wisconsin|53226|United States
212988073|NCT05063682||Jyväskylä Central Hospital|Jyväskylä|||Finland
212988074|NCT05063682||University Of Oulu|Oulu|||Finland
212988075|NCT05063682||Apollo Hospital|New Delhi|||India
212988341|NCT05060796|Recruiting|Second Affiliated Hospital of Guangzhou Medical University|Guangzhou||510260|China
212988979|NCT03097770||Biotherapeutic Department and Pediatrics Department of Chinese PLA General Hospital|Beijing|Beijing|100853|China
212990330|NCT03407859|Recruiting|Southern Medical University Zhujiang Hospital|Guangdong|Guangdong|510000|China
212990955|NCT04191941|Recruiting|Hunan Provincial People's Hospital|Changsha|Hunan|410005|China
213477533|NCT05239143|Recruiting|University of California, San Diego|San Diego|California|92037|United States
213477534|NCT05239143|Recruiting|University of California, San Francisco|San Francisco|California|94143|United States
213477535|NCT05239143|Recruiting|Sarah Cannon Research Institute at HealthONE|Denver|Colorado|80218|United States
213477536|NCT05239143|Recruiting|University of Kansas Cancer Center|Westwood|Kansas|66205|United States
213477537|NCT05239143|Not yet recruiting|Cancer Center of Kansas|Wichita|Kansas|67214|United States
213477538|NCT05239143|Recruiting|MD Anderson Cancer Center|Houston|Texas|77030|United States
213477539|NCT05239143|Recruiting|NEXT Oncology|San Antonio|Texas|78229|United States
212993023|NCT04249947||City of Hope Comprehensive Cancer Center|Duarte|California|91010|United States
212993024|NCT04249947||University of California San Diego|San Diego|California|92093|United States
212993025|NCT04249947||University of California San Francisco|San Francisco|California|94143|United States
