id|nct_id|facility_id|role|name
19463156|NCT04561557|214475105|Sub-Investigator|Daishi Tian, MD
19463157|NCT04561557|214475105|Sub-Investigator|Chuan Qin, MD
19463158|NCT04561557|214475105|Sub-Investigator|Jianfeng Zhou, MD
19463159|NCT04561557|214475105|Sub-Investigator|Chunrui Li, MD
19463160|NCT04561557|214475105|Sub-Investigator|Di Wang, MD
19424335|NCT02954445|213954903|Principal Investigator|Cheng Qian, PhD
19424340|NCT02274584|213955070|Principal Investigator|Lung-Ji Chang, PhD
19424341|NCT02274584|213955071|Principal Investigator|Jun Zhu, MD.
19424550|NCT05149391|213959077|Principal Investigator|Yuqin Song, PhD&MD
19424551|NCT05149391|213959077|Sub-Investigator|Zhitao Ying
19424552|NCT05149391|213959077|Sub-Investigator|Yongjing Tang
19424973|NCT02933775|213964258|Principal Investigator|Fangyuan Chen, MD
19424974|NCT02933775|213964258|Sub-Investigator|Honghui Huang, MD
19425135|NCT05562024|213967515|Principal Investigator|Jingfu Wang, Doctor
19425136|NCT05562024|213967516|Principal Investigator|Qiang Zhao, Doctor
19379224|NCT05336383|213269534|Principal Investigator|Penny Fang, MD
19379227|NCT04337606|213270115|Principal Investigator|Weidong Han
19379228|NCT04337606|213270115|Sub-Investigator|Yajing Zhang
19379229|NCT04337606|213270115|Sub-Investigator|Yang Liu
19379230|NCT04337606|213270115|Sub-Investigator|Qingming Yang
19379231|NCT04337606|213270115|Sub-Investigator|Chunmeng Wang
19379232|NCT04337606|213270115|Sub-Investigator|zhiqiang Wu
19379233|NCT04337606|213270115|Sub-Investigator|Qian Mei
19379234|NCT04337606|213270115|Sub-Investigator|Yao Wang
19379235|NCT04337606|213270115|Sub-Investigator|Chuan Tong
19379236|NCT04337606|213270115|Sub-Investigator|Hanren Dai
19379237|NCT04337606|213270115|Sub-Investigator|Jing Nie
19341590|NCT04410900|212822831|Principal Investigator|Joshua A. Hill
19379735|NCT04816526|213281669|Principal Investigator|Stefan Ciurea, MD
19379736|NCT04816526|213281670|Principal Investigator|Jesus G Berdeja, MD
19464844|NCT05306080|214508243|Principal Investigator|David Porter, MD
19466207|NCT04119024|214529970|Principal Investigator|Kim A. Margolin
19466208|NCT04119024|214529971|Principal Investigator|Anusha Kalbasi
19380100|NCT05190653|213310271|Sub-Investigator|Jessica Simon, MD
19380101|NCT05190653|213310271|Sub-Investigator|Aynharan Sinnarajah, MD
19380102|NCT05190653|213310271|Sub-Investigator|Sara Beattie, PhD
19380103|NCT05190653|213310271|Principal Investigator|Reanne Booker, PhD(c) MN
19515089|NCT03664661|215269154|Principal Investigator|Yongping Song
19380559|NCT03676504|213316498|Principal Investigator|Prof. Dr. Michael Schmitt
19380560|NCT03676504|213316498|Principal Investigator|Prof. Dr. Andreas Kulozik
19342236|NCT05650749|212825755|Principal Investigator|Lisa Wray, MD
19381213|NCT03696030|213337613|Principal Investigator|Jana L. Portnow
19428371|NCT04530565|213990117|Principal Investigator|Sravanti Rangaraju
19428372|NCT04530565|213990128|Principal Investigator|Haifaa Abdulhaq
19428373|NCT04530565|213990130|Principal Investigator|Ibrahim Aldoss
19428374|NCT04530565|213990131|Principal Investigator|James K. Mangan
19428375|NCT04530565|213990132|Principal Investigator|Deepa Jeyakumar
19428376|NCT04530565|213990133|Principal Investigator|Nikolai A. Podoltsev
19428377|NCT04530565|213990134|Principal Investigator|Vamsi Kota
19428378|NCT04530565|213990135|Principal Investigator|Craig S. Boddy
19428379|NCT04530565|213990136|Principal Investigator|Craig S. Boddy
19428380|NCT04530565|213990139|Principal Investigator|Craig S. Boddy
19428381|NCT04530565|213990142|Principal Investigator|Craig S. Boddy
19428382|NCT04530565|213990150|Principal Investigator|Alison K. Conlin
19428383|NCT04530565|213990157|Principal Investigator|Shira N. Dinner
19428384|NCT04530565|213990158|Principal Investigator|David L. Grinblatt
19428385|NCT04530565|213990159|Principal Investigator|David L. Grinblatt
19428386|NCT04530565|213990160|Principal Investigator|David L. Grinblatt
19428387|NCT04530565|213990163|Principal Investigator|Stephanie B. Tsai
19428388|NCT04530565|213990166|Principal Investigator|Joseph J. Merchant
19428389|NCT04530565|213990167|Principal Investigator|Joseph J. Merchant
19428390|NCT04530565|213990168|Principal Investigator|Joseph J. Merchant
19428391|NCT04530565|213990169|Principal Investigator|Joseph J. Merchant
19428392|NCT04530565|213990170|Principal Investigator|Joseph J. Merchant
19428393|NCT04530565|213990171|Principal Investigator|Joseph J. Merchant
19428394|NCT04530565|213990174|Principal Investigator|Kenneth Byrd
19428395|NCT04530565|213990175|Principal Investigator|Kenneth Byrd
19428396|NCT04530565|213990176|Principal Investigator|Kenneth Byrd
19428397|NCT04530565|213990177|Principal Investigator|Mohamed M. Hegazi
19428398|NCT04530565|213990179|Principal Investigator|Jonathan A. Webster
19428399|NCT04530565|213990180|Principal Investigator|Alexander Dew
19428400|NCT04530565|213990181|Principal Investigator|Justin Shaya
19428401|NCT04530565|213990182|Principal Investigator|Justin Shaya
19428402|NCT04530565|213990183|Principal Investigator|Justin Shaya
19428403|NCT04530565|213990185|Principal Investigator|Justin Shaya
19428404|NCT04530565|213990186|Principal Investigator|Justin Shaya
19428405|NCT04530565|213990187|Principal Investigator|Justin Shaya
19428406|NCT04530565|213990188|Principal Investigator|Justin Shaya
19428407|NCT04530565|213990191|Principal Investigator|Jay Yang
19428408|NCT04530565|213990192|Principal Investigator|Haythem Y. Ali
19428409|NCT04530565|213990193|Principal Investigator|Jay Yang
19428410|NCT04530565|213990194|Principal Investigator|Justin Shaya
19428411|NCT04530565|213990195|Principal Investigator|Justin Shaya
19428412|NCT04530565|213990196|Principal Investigator|Justin Shaya
19428413|NCT04530565|213990197|Principal Investigator|Justin Shaya
19428414|NCT04530565|213990199|Principal Investigator|Justin Shaya
19428415|NCT04530565|213990203|Principal Investigator|Justin Shaya
19428416|NCT04530565|213990204|Principal Investigator|Justin Shaya
19428417|NCT04530565|213990205|Principal Investigator|Mark R. Litzow
19428418|NCT04530565|213990206|Principal Investigator|Salil Goorha
19428419|NCT04530565|213990209|Principal Investigator|Geoffrey L. Uy
19428420|NCT04530565|213990210|Principal Investigator|Jay W. Carlson
19428421|NCT04530565|213990212|Principal Investigator|Suman Kambhampati
19428422|NCT04530565|213990217|Principal Investigator|Geoffrey L. Uy
19428423|NCT04530565|213990219|Principal Investigator|Geoffrey L. Uy
19428424|NCT04530565|213990220|Principal Investigator|Geoffrey L. Uy
19428425|NCT04530565|213990221|Principal Investigator|Jay W. Carlson
19428426|NCT04530565|213990222|Principal Investigator|Geoffrey L. Uy
19428427|NCT04530565|213990228|Principal Investigator|Ioannis Mantzaris
19428428|NCT04530565|213990229|Principal Investigator|Paul M. Barr
19428429|NCT04530565|213990230|Principal Investigator|Harry P. Erba
19428430|NCT04530565|213990231|Principal Investigator|Bayard L. Powell
19428431|NCT04530565|213990232|Principal Investigator|Emily K. Curran
19428432|NCT04530565|213990233|Principal Investigator|William Tse
19428433|NCT04530565|213990234|Principal Investigator|Meixiao Long
19428434|NCT04530565|213990235|Principal Investigator|Emily K. Curran
19428435|NCT04530565|213990236|Principal Investigator|Mohamad Khawandanah
19428436|NCT04530565|213990240|Principal Investigator|Alison K. Conlin
19428437|NCT04530565|213990242|Principal Investigator|Alison K. Conlin
19428438|NCT04530565|213990243|Principal Investigator|Alison K. Conlin
19428439|NCT04530565|213990244|Principal Investigator|Alison K. Conlin
19428440|NCT04530565|213990245|Principal Investigator|Alison K. Conlin
19428441|NCT04530565|213990247|Principal Investigator|Justin Shaya
19428442|NCT04530565|213990248|Principal Investigator|Justin Shaya
19428443|NCT04530565|213990249|Principal Investigator|Joseph J. Vadakara
19428444|NCT04530565|213990250|Principal Investigator|Justin Shaya
19428445|NCT04530565|213990251|Principal Investigator|Keith W. Pratz
19428446|NCT04530565|213990252|Principal Investigator|Lindsay Wilde
19428447|NCT04530565|213990254|Principal Investigator|Joseph J. Vadakara
19428448|NCT04530565|213990255|Principal Investigator|Suzanne R. Fanning
19428449|NCT04530565|213990256|Principal Investigator|Praneeth Baratam
19428450|NCT04530565|213990257|Principal Investigator|Suzanne R. Fanning
19428451|NCT04530565|213990258|Principal Investigator|Suzanne R. Fanning
19428452|NCT04530565|213990259|Principal Investigator|Suzanne R. Fanning
19428453|NCT04530565|213990260|Principal Investigator|Suzanne R. Fanning
19428454|NCT04530565|213990261|Principal Investigator|Suzanne R. Fanning
19428455|NCT04530565|213990262|Principal Investigator|Suzanne R. Fanning
19428456|NCT04530565|213990263|Principal Investigator|Suzanne R. Fanning
19428457|NCT04530565|213990265|Principal Investigator|Salil Goorha
19428458|NCT04530565|213990268|Principal Investigator|Yazan Madanat
19428459|NCT04530565|213990269|Principal Investigator|Srinivas K. Tantravahi
19428460|NCT04530565|213990270|Principal Investigator|Keri R. Maher
19428461|NCT04530565|213990277|Principal Investigator|Alison K. Conlin
19428462|NCT04530565|213990286|Principal Investigator|Alison K. Conlin
19428463|NCT04530565|213990289|Principal Investigator|Kareem H. Abdelhadi
19428464|NCT04530565|213990290|Principal Investigator|Kurt Oettel
19428465|NCT04530565|213990291|Principal Investigator|Ryan J. Mattison
19428466|NCT04530565|213990292|Principal Investigator|Kareem H. Abdelhadi
19428467|NCT04530565|213990293|Principal Investigator|Ehab L. Atallah
19428468|NCT04530565|213990294|Principal Investigator|Kareem H. Abdelhadi
19428469|NCT04530565|213990295|Principal Investigator|Kareem H. Abdelhadi
19428470|NCT04530565|213990296|Principal Investigator|Kareem H. Abdelhadi
19428471|NCT04530565|213990297|Principal Investigator|Kareem H. Abdelhadi
19428472|NCT04530565|213990298|Principal Investigator|Jacob M. Rowe
19428473|NCT04530565|213990299|Principal Investigator|Luis J. Santos Reyes
19470257|NCT05377827|214618762|Principal Investigator|Geoffrey Uy, M.D.
19470258|NCT05377827|214618762|Sub-Investigator|John F DiPersio, M.D., Ph.D.
19470259|NCT05377827|214618762|Sub-Investigator|Michael Kramer, M.D., Ph.D.
19470260|NCT05377827|214618762|Sub-Investigator|Neha Mehta-Shah, M.D.
19470261|NCT05377827|214618762|Sub-Investigator|Armin Ghobadi, M.D.
19470262|NCT05377827|214618762|Sub-Investigator|Feng Gao, M.D., Ph.D.
19470263|NCT05353530|214618791|Principal Investigator|Ashley Ghiaseddin, MD
19515699|NCT03398967|215280765|Principal Investigator|Weidong Han, Dr.
19515700|NCT03398967|215280765|Principal Investigator|Daihong Liu, Dr.
19382076|NCT05256641|213352457|Principal Investigator|Caspian Oliai, MD
19382077|NCT05256641|213352458|Principal Investigator|Joseph M. Tuscano
19382078|NCT05256641|213352459|Principal Investigator|Matthew J. Wieduwilt
19382157|NCT04661384|213352991|Principal Investigator|Lisa A. Feldman
19383006|NCT04257578|213361380|Principal Investigator|Ajay Gopal
19515926|NCT03142646|215282797|Principal Investigator|Xiaojun Huang, MD
19471144|NCT04648046|214626993|Principal Investigator|Mehrdad Abedi
19471145|NCT04648046|214626994|Principal Investigator|Steven Deeks, MD
19471164|NCT04510051|214627535|Principal Investigator|Leo D. Wang
19384191|NCT05464719|213374250|Principal Investigator|Paolo Strati, MD
19471969|NCT04011293|214654268|Principal Investigator|Chunyan Ji, Dr.
19473105|NCT05371132|214714592|Principal Investigator|Savita V. Dandapani
19473289|NCT03919240|214716624|Principal Investigator|Depei Wu, M.D., Ph.D.
19473290|NCT03919240|214716624|Sub-Investigator|Jia Chen, M.D.
19473291|NCT03919240|214716624|Sub-Investigator|Aining Sun, M.D., Ph.D.
19473292|NCT03919240|214716624|Sub-Investigator|Huiying Qiu, M.D., Ph.D.
19473293|NCT03919240|214716624|Sub-Investigator|Xiaowen Tang, M.D., Ph.D.
19473294|NCT03919240|214716624|Sub-Investigator|Yue Han, M.D., Ph.D.
19473295|NCT03919240|214716624|Sub-Investigator|Zhengming Jin, M.D.
19473296|NCT03919240|214716624|Sub-Investigator|Chengcheng Fu, M.D., Ph.D.
19473297|NCT03919240|214716624|Sub-Investigator|Feng Chen, M.D., Ph.D.
19473298|NCT03919240|214716624|Sub-Investigator|Xiao Ma, M.D., Ph.D.
19473299|NCT03919240|214716624|Sub-Investigator|Suning Chen, M.D., Ph.D.
19473300|NCT03919240|214716624|Sub-Investigator|Xiang Zhang, M.D.
